idp,x,y,z
5858,-68.90968,-33.32548,0
5859,-71.03333,-40.10556,NA
5860,-71.55,-41.81667,NA
5864,-71.5875,-42.03333,NA
5869,-71.47917,-41.8,NA
5871,-62.36299,-29.01165,0
5876,-58.75222,-27.65619,0
5877,-58.75222,-27.65619,0
5878,-71.20417,-41.9125,NA
5879,-58.75222,-27.65619,0
5881,-71.225,-45.9125,NA
5882,-71.25,-42.025,NA
5883,-71.25,-42.02917,NA
5885,-58.77509,-27.7159,0
5886,-71.225,-42.025,NA
5887,-58.74528,-27.65531,0
5888,-71.26667,-42.075,NA
5890,-58.75196,-27.65622,2
5892,-71.08333,-41.87083,NA
5894,-71.46667,-41.775,NA
5896,-69.1908,-33.61523,0
5897,-69.19194,-33.61537,0
5898,-69.21918,-33.58834,0
5900,-71.43333,-41.74583,NA
5901,-71.54167,-41.78333,NA
5902,-71.5875,-41.75,NA
5903,-71.60833,-41.79167,NA
5904,-71.225,-40.04583,NA
5905,-71.23333,-40.075,NA
5906,-71.01667,-40.07083,NA
5908,-71.64167,-40.15833,NA
5909,-71.725,-40.14167,NA
5913,-59.74453,-29.24567,NA
5914,-59.7428,-29.24528,NA
5918,-58.98537,-28.45272,0
5919,-58.984,-28.44718,0
5922,-58.99812,-28.46108,NA
5923,-58.91557,-28.35151,NA
5926,-69.40208,-41.44952,NA
5933,-69.53183,-41.88256,NA
5934,-69.53183,-41.88256,NA
5935,-69.53183,-41.88256,0
5937,-69.81136,-41.63925,NA
5942,-58.95012,-28.392,0
5948,-62.63167,-39.43111,0
5949,-62.63,-39.43167,0
5951,-62.63,-39.46389,0
5952,-62.63,-39.46389,0
5953,-62.62778,-39.465,NA
5954,-62.62778,-39.465,0
5955,-62.62778,-39.38194,0
5956,-62.42722,-39.40833,0
5957,-62.56111,-39.425,0
5958,-62.56111,-39.425,0
5959,-62.56111,-39.42556,0
5962,-58.72758,-28.21868,0
5964,-59.29481,-29.4278,0
5967,-55.84521,-28.25073,0
5974,-58.72333,-28.58401,0
5979,-58.75088,-27.67398,0
5980,-58.75088,-27.67398,2
5983,-58.79939,-27.66798,0
5988,-58.58011,-27.35519,0
5989,-58.60203,-27.39072,0
5990,-58.60203,-27.39072,0
5991,-58.58011,-27.35519,0
5992,-58.58011,-27.35519,NA
5993,-58.5827,-27.35549,NA
5995,-58.58011,-27.35519,NA
5999,-58.60782,-27.37806,NA
6000,-58.60782,-27.37806,0
6001,-58.60782,-27.37806,0
6002,-58.60782,-27.37806,0
6007,-59.11809,-28.98339,0
6016,-53.68834,-26.18028,0
6028,-58.14919,-36.05607,0
6031,-58.15456,-36.06626,0
6032,-58.20231,-36.11386,0
6033,-58.45255,-36.24475,0
6035,-58.40045,-36.21098,0
6036,-58.60292,-36.14147,NA
6037,-58.15029,-36.05254,0
6038,-58.19876,-36.10531,NA
6042,-57.76322,-36.15007,0
6043,-57.85655,-36.04185,0
6047,-57.87817,-36.09819,0
6048,-57.95729,-36.15189,0
6049,-58.00848,-36.1541,2
6052,-57.76609,-36.1577,2
6054,-57.61309,-36.12207,NA
6055,-57.76322,-36.14412,0
6056,-57.9698,-36.10139,2
6057,-57.91801,-36.10741,NA
6058,-57.95612,-36.08503,0
6060,-57.54215,-36.19684,2
6061,-57.51983,-36.29851,NA
6062,-57.95766,-36.08937,0
6063,-57.64075,-36.08436,2
6064,-57.85217,-36.1299,2
6065,-57.61012,-36.11894,0
6066,-57.88168,-36.16159,0
6068,-57.84631,-36.04232,0
6070,-57.86957,-36.08063,0
6071,-57.78541,-36.14039,0
6073,-57.63139,-36.14231,0
6075,-57.96959,-36.10245,2
6076,-57.84455,-36.13998,0
6078,-57.83611,-36.14278,0
6079,-58.09652,-36.03408,0
6081,-57.91261,-36.06132,NA
6082,-57.85082,-36.03988,2
6083,-57.77856,-36.03722,2
6084,-64.47398,-23.37748,0
6085,-64.44764,-23.41056,0
6086,-58.02881,-36.43309,0
6087,-58.02508,-36.43108,NA
6088,-58.03185,-36.44169,0
6089,-58.02588,-36.44824,2
6090,-58.02925,-36.4575,2
6091,-58.72481,-36.2943,NA
6093,-58.69489,-36.23944,NA
6094,-58.57215,-36.31593,NA
6096,-58.73135,-36.05644,NA
6097,-58.72328,-36.24239,NA
6099,-58.62162,-36.24503,0
6100,-58.02571,-36.44457,0
6101,-57.63103,-35.5281,0
6102,-64.4664,-23.39472,0
6103,-57.64753,-35.63777,2
6104,-64.46468,-23.39124,0
6105,-57.61317,-35.53841,2
6106,-57.6114,-35.52728,0
6108,-57.55263,-35.55544,0
6109,-57.59687,-35.57827,0
6110,-57.50868,-35.6318,2
6111,-57.53122,-35.52661,2
6112,-57.88638,-35.61289,0
6114,-57.95862,-35.65856,2
6115,-57.89731,-35.62105,0
6116,-57.81804,-35.59684,2
6117,-57.80893,-35.51972,0
6118,-57.99039,-35.626220000000004,0
6119,-57.98552,-35.63007,0
6121,-57.88246,-35.52728,NA
6123,-58.58903,-35.79505,0
6124,-58.70326,-35.76184,2
6125,-58.32636,-35.72944,NA
6126,-58.31544,-35.75103,NA
6127,-58.25552,-35.76034,NA
6128,-58.3096,-35.75307,NA
6129,-58.319,-35.73253,NA
6130,-58.31998,-35.73356,NA
6131,-58.2629,-35.76709,NA
6132,-58.27317,-35.77014,NA
6133,-58.37798,-35.82968,NA
6134,-58.15572,-35.797,NA
6146,-58.12646,-35.72542,NA
6150,-58.08072,-35.77546,NA
6152,-58.08096,-35.777,0
6153,-58.08328,-35.77968,NA
6154,-58.08177,-35.77978,NA
6155,-64.81944,-34.56194,0
6156,-64.62083,-34.87361,0
6157,-64.63278,-34.90194,0
6158,-64.8225,-34.45278,0
6159,-62.10793,-34.07898,2
6160,-61.90094,-34.27411,0
6161,-61.98504,-34.26294,0
6162,-62.39771,-33.85847,NA
6163,-61.56546,-33.78845,2
6164,-61.56789,-33.78354,NA
6165,-61.64521,-33.79076,0
6166,-61.53348,-33.80459,NA
6167,-61.85833,-33.86594,0
6169,-62.31028,-37.65417,2
6170,-58.67292,-34.60509,2
6179,-60.39112,-36.85139,1
6180,-60.42747,-36.9688,0
6181,-60.41685,-36.97754,0
6182,-60.42819,-36.93814,2
6184,-61.89966,-33.81201,2
6185,-61.75986,-33.67547,0
6186,-61.78136,-33.66909,2
6187,-61.82151,-33.79577,0
6188,-61.81985,-33.79752,0
6189,-57.87672,-29.014,0
6190,-61.97732,-33.67986,2
6191,-57.52281,-28.68256,0
6192,-61.86199,-33.67819,0
6193,-57.43222,-28.65572,0
6194,-58.14306,-29.28444,0
6195,-61.97741,-33.81074,0
6196,-61.96231,-33.78968,2
6197,-57.48611,-28.72722,0
6198,-61.78854,-33.80838,0
6199,-58.06833,-28.87194,0
6200,-61.72603,-33.73016,0
6201,-61.554,-33.82554,2
6202,-61.70343,-33.75738,0
6203,-57.64508,-29.27061,0
6204,-58.45275,-29.02342,0
6205,-61.85719,-33.86668,0
6206,-57.65506,-29.08561,2
6207,-58.48722,-29.04417,0
6208,-58.12111,-28.76306,0
6209,-61.93456,-33.84548,2
6210,-61.57984,-33.71422,0
6211,-61.89669,-33.81281,NA
6212,-57.41889,-28.62611,0
6213,-58.11056,-29.23161,0
6214,-61.88092,-33.91731,2
6215,-57.47536,-28.74133,0
6216,-57.57831,-28.89381,0
6217,-61.91724,-33.9369,0
6218,-57.65209,-29.38431,0
6219,-57.30689,-28.60723,0
6220,-57.63,-29.55639,0
6221,-61.70579,-33.75868,0
6222,-58.43,-29.07528,0
6223,-57.62314,-29.37458,0
6224,-57.29111,-28.92667,0
6225,-57.52806,-28.66028,0
6226,-57.75111,-29.44586,0
6227,-61.73703,-33.78844,0
6228,-58.11889,-29.27639,0
6229,-57.50833,-28.65056,0
6230,-61.6987,-33.66078,2
6231,-61.71333,-33.77306,0
6232,-57.68061,-29.43081,0
6233,-58.12972,-29.27194,0
6234,-61.55655,-33.82731,0
6235,-57.91786,-29.30178,2
6236,-62.4607,-33.97236,0
6237,-57.3106,-28.65979,0
6238,-57.99661,-28.93617,2
6239,-58.10306,-29.2725,0
6240,-62.39363,-33.96004,0
6241,-62.22629,-33.75409,0
6243,-62.06274,-33.89802,0
6244,-58.32659,-29.03829,0
6245,-62.02238,-33.86806,0
6246,-62.09424,-33.94089,0
6247,-62.16715,-33.90075,0
6248,-62.18881,-33.92032,0
6249,-62.22955,-33.95456,0
6250,-57.74638,-29.69972,2
6251,-62.48414,-34.09927,0
6252,-57.28708,-28.81825,2
6253,-57.87617,-29.3515,0
6254,-58.14096,-29.29982,0
6255,-57.41831,-28.628,0
6256,-57.88389,-28.94167,0
6257,-58.11161,-28.767,0
6258,-57.77794,-29.54201,0
6259,-58.5222,-29.31812,0
6260,-58.03772,-28.93389,0
6261,-57.63667,-29.39556,0
6262,-58.37556,-29.09222,0
6263,-58.32458,-29.06071,0
6264,-57.75942,-29.22985,0
6265,-57.34889,-28.77444,0
6266,-57.75881,-29.20626,0
6267,-57.64715,-29.21234,0
6268,-57.62582,-29.40893,0
6269,-55.06157,-26.86788,0
6270,-54.37548,-26.16982,0
6271,-53.88538,-26.69682,NA
6272,-54.39311,-27.37398,0
6274,-57.68367,-30.25069,0
6275,-57.71167,-30.29942,0
6276,-57.79739,-30.03961,0
6277,-58.06008,-30.38939,0
6278,-57.92128,-30.64767,0
6279,-57.71478,-30.31694,0
6280,-57.92331,-30.62178,0
6281,-57.77372,-30.30992,0
6282,-57.87872,-30.64786,0
6283,-57.65531,-30.31169,0
6284,-57.90019,-30.56086,0
6285,-57.99833,-30.58217,0
6286,-57.75361,-30.31406,0
6287,-57.89453,-30.62044,0
6288,-57.68144,-30.32889,0
6289,-57.89219,-30.40183,0
6290,-57.66342,-30.32944,0
6291,-57.75068,-30.15605,0
6292,-57.68767,-30.32901,0
6293,-57.97782,-30.57393,0
6294,-56.1542,-28.54287,2
6295,-56.20175,-27.66213,0
6296,-56.10355,-28.42163,NA
6297,-56.2279,-28.67915,0
6298,-56.48642,-28.10366,0
6299,-56.21444,-28.68803,0
6300,-56.1112,-28.37141,0
6302,-56.15701,-28.52964,0
6303,-56.11002,-28.54262,0
6304,-55.68242,-28.18744,0
6305,-56.52555,-28.65553,0
6306,-56.24517,-28.1793,NA
6307,-56.46705,-28.82378,0
6311,-62.35159,-34.25016,0
6312,-61.6289,-34.27836,0
6313,-61.6289,-34.27836,0
6314,-61.65987,-34.23482,0
6315,-61.71187,-34.19308,2
6316,-61.72029,-34.18135,0
6318,-61.74746,-34.272,0
6319,-61.90698,-34.21742,0
6320,-61.7915,-34.32219,0
6321,-61.98504,-34.26294,0
6322,-62.27859,-34.29584,0
6323,-61.63224,-34.02934,0
6324,-61.52788,-34.10251,NA
6325,-61.6367,-34.1329,2
6326,-61.80345,-34.0038,2
6327,-61.82584,-34.13108,0
6328,-61.79879,-34.04904,NA
6329,-61.93744,-34.01852,0
6330,-61.53012,-34.14666,0
6331,-61.89826,-34.14205,NA
6333,-61.60516,-34.18993,0
6334,-62.04597,-34.21482,0
6335,-62.3766,-34.23066,2
6336,-62.19996,-34.2559,2
6337,-62.19777,-34.24161,0
6338,-62.12329,-34.22487,2
6339,-61.96824,-34.07218,0
6340,-62.21539,-34.2357,0
6341,-61.83458,-34.26264,2
6342,-62.35159,-34.25016,NA
6343,-62.23645,-34.09526,NA
6344,-62.33384,-34.18531,NA
6345,-62.32989,-34.09262,0
6346,-62.20544,-34.15803,0
6347,-62.7287,-27.27495,0
6348,-62.34338,-33.84804,0
6349,-62.66934,-27.29891,NA
6350,-62.46557,-33.85018,2
6351,-62.48059,-33.95018,2
6352,-62.0492,-33.83101,2
6353,-62.28194,-34.09154,0
6354,-62.35357,-34.02108,0
6355,-62.08883,-34.04613,0
6356,-62.42311,-34.02846,0
6357,-61.94672,-33.93603,0
6358,-61.66583,-33.96917,2
6359,-61.60556,-33.96111,0
6360,-61.71107,-33.77002,0
6361,-62.62589,-27.30923,NA
6375,-61.6204,-33.90681,0
6376,-61.66553,-33.97145,2
6378,-61.53438,-34.26726,NA
6379,-61.5244,-34.25734,NA
6384,-61,-27,NA
6385,-61.8233,-27.33527,NA
6386,-61.86648,-27.33057,NA
6387,-69.30253,-51.37303,2
6388,-69.46967,-51.67778,0
6389,-70.26083,-51.79369,0
6390,-69.40931,-51.61683,0
6391,-69.05694,-51.14,0
6392,-69.05694,-52.41694,0
6393,-69.52575,-51.98353,0
6394,-69.52575,-51.98353,NA
6395,-69.90106,-51.93983,0
6396,-69.51497,-51.57339,0
6397,-69.27897,-51.42275,0
6398,-70.03189,-51.84039,NA
6399,-70.44739,-51.72883,0
6400,-70.67247,-51.80181,NA
6401,-69.53517,-51.28456,NA
6403,-69.14667,-51.084,2
6404,-70.70131,-51.54075,0
6405,-70.88978,-51.44956,0
6409,-58.46355,-35.08906,2
6416,-58.47563,-35.08938,2
6417,-63.76889,-34.67917,0
6418,-64.11667,-34.38889,0
6419,-63.33056,-34.79889,2
6420,-64.28389,-33.045,0
6421,-64.14479,-33.32441,2
6422,-64.1225,-33.245,0
6423,-64.35716,-33.02063,0
6424,-64.24492,-33.26074,0
6425,-63.15,-30.26667,0
6426,-61.21806,-30.94583,2
6427,-64.23333,-30.93333,2
6428,-63.59444,-30.45,0
6429,-63.65,-31.70806,0
6430,-58.47508,-35.09097,2
6431,-63.61667,-30.06667,0
6432,-64.2,-30.6,0
6433,-64.2,-30.61944,0
6434,-64.18889,-30.59306,0
6435,-64.83333,-30.56667,0
6436,-64.51667,-32.86667,0
6437,-63.05,-30.01667,0
6438,-63.11667,-30.18333,NA
6439,-64.16667,-30.975,2
6440,-64.15833,-30.96667,0
6441,-63.9,-30.25417,2
6442,-63.91667,-29.78333,NA
6443,-63.98333,-29.78333,NA
6444,-64.65,-32.26667,0
6446,-64.66667,-32.26667,NA
6447,-64.54167,-32.13333,0
6448,-64.51667,-32.13333,0
6449,-64.63333,-30.03333,0
6450,-62.92694,-33.3975,0
6452,-64.16667,-30.93056,2
6454,-64.63194,-31.78611,0
6455,-64.38333,-30.5,0
6456,-63.58333,-29.75,0
6457,-64.27306,-30.33333,0
6458,-62.22833,-31.795,0
6460,-63.68333,-30.25,0
6462,-63.16889,-32.89083,0
6463,-64.61667,-31.93333,0
6464,-65.00028,-30.9,0
6465,-65,-30.8,1
6466,-64.38333,-30.38333,2
6467,-58.34826,-35.09758,0
6468,-64.36859,-33.26962,0
6469,-64.3577,-33.2282,0
6470,-64.00557,-33.20611,0
6471,-64.0024,-33.3152,0
6472,-64.11634,-33.33197,0
6473,-64.115710000000007,-33.29377,0
6474,-64.64614,-34.79009,0
6475,-64.64828,-34.76419,0
6476,-64.59106,-34.90931,0
6477,-64.53689,-34.80138,0
6478,-64.92243,-34.68499,0
6479,-64.5909,-34.81054,0
6480,-64.70895,-34.92064,0
6481,-64.65993,-34.85868,0
6482,-64.54958,-34.84998,0
6483,-64.58024,-34.8684,0
6484,-64.59349,-34.67399,0
6485,-64.54734,-34.81765,0
6486,-58.2598,-35.15788,NA
6487,-58.31636,-35.022,2
6488,-64.48357,-34.68233,0
6489,-64.06867,-34.80945,0
6490,-64.00219,-34.81786,0
6491,-64.27169,-34.80878,0
6492,-64.36342,-34.67538,0
6493,-64.20787,-34.80544,0
6494,-64.38167,-34.71223,0
6495,-64.329,-34.73942,0
6496,-64.48143,-34.81869,0
6497,-64.48336,-34.74952,0
6498,-64.27064,-34.79192,0
6499,-64.25917,-34.73278,0
6500,-64.25471,-34.7293,0
6501,-64.81301,-34.59769,0
6502,-58.26178,-35.16077,NA
6503,-58.41116,-35.08394,NA
6504,-61.09444,-34.48778,2
6505,-59.83828,-34.50467,2
6506,-58.39694,-38.16278,2
6507,-58.30694,-38.13667,2
6508,-58.24306,-38.03806,1
6509,-58.26861,-38.02806,0
6510,-58.06139,-38.08278,1
6511,-58.05917,-38.08194,1
6512,-58.31611,-38.31194,2
6513,-58.45,-38.32333,0
6514,-58.04199,-35.04914,2
6515,-58.02446,-35.04739,1
6516,-58.44694,-38.23278,NA
6517,-58.12642,-35.04833,2
6518,-58.1075,-38.21778,0
6519,-57.76111,-38.15167,NA
6520,-57.87861,-38.27861,0
6521,-57.90278,-38.28194,NA
6522,-57.95861,-38.26083,1
6523,-58.38528,-38.37028,2
6524,-58.39917,-38.395,0
6525,-58.49806,-38.44333,1
6526,-58.40083,-38.48361,0
6527,-58.18244,-35.05366,0
6530,-57.38493,-37.70462,0
6533,-57.86958,-36.08063,NA
6534,-57.6438,-37.86552,0
6535,-57.6487,-37.9821,NA
6536,-57.55041,-37.89457,NA
6537,-57.5505,-37.89823,NA
6538,-58.12255,-35.04709,0
6540,-57.70896,-37.95766,2
6541,-57.64218,-37.93298,2
6546,-58.47097,-35.09456,NA
6547,-57.39141,-35.27094,2
6549,-57.57672,-37.72283,2
6550,-57.65316,-37.72795,0
6552,-57.60009,-37.6894,1
6553,-57.57681,-37.72209,0
6554,-57.67624,-37.71803,2
6555,-57.688,-37.77734,0
6556,-57.9102,-37.72156,1
6557,-57.96056,-37.78381,2
6558,-57.83259,-37.81905,0
6559,-57.92249,-37.72515,NA
6560,-62.20978,-38.08255,2
6561,-57.89142,-37.74188,1
6562,-57.94306,-37.79589,1
6563,-57.76413,-37.74726,0
6564,-58.03998,-37.86546,1
6565,-57.95106,-37.69831,0
6566,-58.20125,-37.92759,0
6567,-58.19591,-37.92789,2
6569,-58.22257,-37.86989,1
6570,-56.57436,-28.56103,0
6571,-58.20697,-37.89251,2
6572,-58.20367,-37.89764,1
6573,-64.53689,-34.80138,0
6574,-56.44781,-28.42986,0
6575,-56.12493,-28.02513,0
6576,-56.28889,-28.2575,0
6577,-56.46022,-28.19897,0
6578,-58.17456,-37.86057,0
6579,-58.17404,-37.85993,0
6580,-55.71389,-28.38722,0
6581,-56.53306,-28.19444,0
6582,-56.44125,-28.62997,NA
6584,-55.87283,-27.95222,0
6585,-58.06334,-37.91398,1
6592,-59.05125,-35.04162,0
6593,-59.16168,-35.0943,0
6594,-61.11679,-35.43861,0
6595,-61.13169,-35.42579,2
6596,-61.24284,-35.63201,2
6603,-55.78972,-28.31222,0
6604,-55.76381,-28.29542,0
6605,-56.31081,-28.56694,0
6607,-62.35083,-34.53139,0
6612,-56.36261,-28.62606,0
6613,-55.85492,-27.96783,0
6614,-56.50117,-28.13303,0
6615,-55.87475,-27.84408,0
6616,-55.96767,-28.24883,0
6617,-55.87425,-27.84756,0
6618,-55.77142,-28.29733,0
6619,-56.07914,-28.24528,0
6620,-55.89436,-28.23244,0
6622,-56.46731,-28.37664,0
6624,-55.78122,-28.35008,0
6625,-55.98833,-28.22375,0
6633,-56.45806,-28.63219,0
6636,-56.59722,-28.06597,NA
6640,-56.45944,-28.25317,0
6641,-55.876220000000004,-27.93653,0
6645,-56.42906,-28.32381,0
6646,-55.88597,-28.28914,0
6647,-55.729,-28.33136,0
6648,-56.55592,-28.55594,0
6651,-56.33394,-28.24414,0
6653,-55.73508,-28.33719,NA
6654,-56.35839,-28.25564,0
6655,-56.27725,-28.26439,0
6656,-56.47014,-28.09836,0
6657,-56.59856,-28.08831,0
