idh,idp,y,x,top,bot,colh,cols,cec,bsum,bsat,oc,ph,clay,h_humedo,value_humedo,chroma_humedo,h_seco,value_seco,chroma_seco
26877,6078,"-36.14278","-57.83611",0,18,"10YR2/1","10YR3/2",28400,18500,"65.00","6.45","6.00","31.90","10YR",2,1,"10YR",3,2
26878,6078,"-36.14278","-57.83611",18,40,"10YR5/2","10YR6/2",9400,10900,"100.00","0.23","7.40","22.40","10YR",5,2,"10YR",6,2
26879,6078,"-36.14278","-57.83611",40,65,"10YR3.5/1","10YR5/2",35500,33800,"95.00","0.29","7.70","56.60","10YR",3.5,1,"10YR",5,2
26883,6079,"-36.03408","-58.09652",0,22,"10YR3/2","10YR4/2",20000,17800,"50.00","1.85","6.30","27.60","10YR",3,2,"10YR",4,2
26884,6079,"-36.03408","-58.09652",22,31,"10YR3/3","10YR5/3",10900,10500,"35.00","0.82","6.90","20.70","10YR",3,3,"10YR",5,3
26885,6079,"-36.03408","-58.09652",31,45,"7.5YR3/2","7.5YR4/2",25500,25700,"53.00","0.49","7.60","43.90","7.5YR",3,2,"7.5YR",4,2
26886,6079,"-36.03408","-58.09652",45,58,"7.5YR4/4","7.5YR5/4",25400,26400,"53.00","0.20","8.10","35.80","7.5YR",4,4,"7.5YR",5,4
26896,6081,"-36.06132","-57.91261",0,29,,,16600,15800,"95.00","2.16","7.10","20.50",,,,,,
26897,6081,"-36.06132","-57.91261",29,43,,,7200,8100,"100.00","0.42","7.60","14.50",,,,,,
26898,6081,"-36.06132","-57.91261",43,66,,,24500,24900,"100.00","0.30","8.10","38.50",,,,,,
26902,6082,"-36.03988","-57.85082",0,13,"10YR2/1",,27200,22100,"81.00","4.54","6.10","30.40","10YR",2,1,,,
26903,6082,"-36.03988","-57.85082",13,35,"10YR2/1",,24100,22900,"95.00","3.08","6.80","28.40","10YR",2,1,,,
26904,6082,"-36.03988","-57.85082",35,50,"10YR3/4",,9700,11200,"100.00","0.33","7.40","21.30","10YR",3,4,,,
26905,6082,"-36.03988","-57.85082",50,70,"7.5YR3/2",,28800,,,"0.10","8.00","50.40","7.5YR",3,2,,,
26908,6083,"-36.03722","-57.77856",0,12,"10YR2/1",,24100,22800,"95.00","4.21","6.50","27.30","10YR",2,1,,,
26909,6083,"-36.03722","-57.77856",12,30,"10YR2/1",,21000,20300,"97.00","2.42","6.80","25.80","10YR",2,1,,,
26910,6083,"-36.03722","-57.77856",30,38,"10YR3/1.5",,16700,16500,"98.00","1.03","6.90","29.20","10YR",3,1.5,,,
26911,6083,"-36.03722","-57.77856",38,60,"7.5YR3/2",,23700,22500,"95.00","0.70","7.10","47.90","7.5YR",3,2,,,
26925,6084,"-23.37748","-64.47398",0,11,"5YR3/3","5YR5/3",7400,,,"0.68","7.80","9.00","5YR",3,3,"5YR",5,3
26926,6084,"-23.37748","-64.47398",11,24,"5YR3/3","5YR5/3",7800,,,"0.51","8.40","9.50","5YR",3,3,"5YR",5,3
26927,6084,"-23.37748","-64.47398",24,45,"5YR3/4","5YR5/3",4800,,,"0.11","8.50","6.00","5YR",3,4,"5YR",5,3
26928,6084,"-23.37748","-64.47398",45,68,"5YR4/4","5YR5/4",12500,,,,"8.40","14.00","5YR",4,4,"5YR",5,4
26933,6085,"-23.41056","-64.44764",0,15,"7.5YR4/2","7.5YR5/2",,39000,,"2.17","7.62","47.80","7.5YR",4,2,"7.5YR",5,2
26934,6085,"-23.41056","-64.44764",15,30,"5YR4/4",,,37400,,"1.38","7.62","59.80","5YR",4,4,,,
26935,6085,"-23.41056","-64.44764",30,42,"5YR3/3",,,32140,,"0.45","7.08","47.00","5YR",3,3,,,
26936,6085,"-23.41056","-64.44764",42,85,"5YR5/4",,,13100,,"0.58","8.18","26.20","5YR",5,4,,,
26931,6086,"-36.43309","-58.02881",0,24,"10YR7/1","10YR4/2",22500,15400,"68.00","2.97","5.70","25.70","10YR",7,1,"10YR",4,2
26932,6086,"-36.43309","-58.02881",24,44,"10YR2/1",,32900,29200,"89.00","0.77","7.30","50.90","10YR",2,1,,,
26938,6086,"-36.43309","-58.02881",44,60,"10YR4/4",,31100,,,"0.20","8.90","25.70","10YR",4,4,,,
26941,6087,"-36.43108","-58.02508",0,17,"10YR3/1","10YR5/1",,,,,,,"10YR",3,1,"10YR",5,1
26942,6087,"-36.43108","-58.02508",17,38,"10YR2/2","-",,,,,,,"10YR",2,2,"-",,
26943,6087,"-36.43108","-58.02508",38,58,"10YR3/3",,,,,,,,"10YR",3,3,,,
26946,6088,"-36.44169","-58.03185",0,14,"10YR3/2","10YR4/2",16800,16100,"96.00","3.10","6.80","21.90","10YR",3,2,"10YR",4,2
26947,6088,"-36.44169","-58.03185",14,34,"10YR3/2",,25200,31200,"100.00","1.16","8.90","45.40","10YR",3,2,,,
26948,6088,"-36.44169","-58.03185",34,52,"10YR3/3",,26000,,,"0.37","9.30","28.40","10YR",3,3,,,
26951,6089,"-36.44824","-58.02588",0,14,"10YR3/1","10YR3/2",23800,17400,"73.00","4.21","6.50","23.80","10YR",3,1,"10YR",3,2
26952,6089,"-36.44824","-58.02588",14,29,"10YR3/2",,19000,17200,"91.00","2.35","7.30","26.40","10YR",3,2,,,
26953,6089,"-36.44824","-58.02588",29,38,"10YR4/3",,9600,8100,"84.00","0.70","7.00","21.60","10YR",4,3,,,
26954,6089,"-36.44824","-58.02588",38,63,"7.5YR4/4",,24600,21400,"87.00","0.45","7.90","42.00","7.5YR",4,4,,,
26958,6090,"-36.45750","-58.02925",0,25,"10YR3/1","10YR4/2",17200,14700,"85.00","2.48","7.50","25.30","10YR",3,1,"10YR",4,2
26959,6090,"-36.45750","-58.02925",25,33,"10YR3/3",,20100,,,"1.07","8.40","49.40","10YR",3,3,,,
26960,6090,"-36.45750","-58.02925",33,58,"10YR4/3",,18500,,,"0.47","9.30","32.20","10YR",4,3,,,
26964,6091,"-36.29430","-58.72481",0,15,"10YR3/1","10YR5/1",,,,,,,"10YR",3,1,"10YR",5,1
26965,6091,"-36.29430","-58.72481",15,40,"7.5YR3/2","7.5YR4/2",,,,,,,"7.5YR",3,2,"7.5YR",4,2
26966,6091,"-36.29430","-58.72481",40,70,"7.5YR5/4","7.5YR6/4",,,,,,,"7.5YR",5,4,"7.5YR",6,4
26973,6093,"-36.23944","-58.69489",0,15,"10YR3/3","10YR5.5/1",,,,,,,"10YR",3,3,"10YR",5.5,1
26974,6093,"-36.23944","-58.69489",15,50,"10YR3/1","10YR4/1",,,,,,,"10YR",3,1,"10YR",4,1
26975,6093,"-36.23944","-58.69489",50,75,"10YR4/4","10YR6/4",,,,,,,"10YR",4,4,"10YR",6,4
26976,6093,"-36.23944","-58.69489",50,100,"10YR4/4","10YR6/4",,,,,,,"10YR",4,4,"10YR",6,4
26977,6094,"-36.31593","-58.57215",0,30,"10R2/2","7.5YR4/2",,,,,,,"10R",2,2,"7.5YR",4,2
26978,6094,"-36.31593","-58.57215",30,50,"10R2/2",,,,,,,,"10R",2,2,,,
26979,6094,"-36.31593","-58.57215",50,65,"10YR3/4","7.5YR6/4",,,,,,,"10YR",3,4,"7.5YR",6,4
26988,6096,"-36.05644","-58.73135",0,35,"10YR2/1","10YR5/2",,,,,,,"10YR",2,1,"10YR",5,2
26989,6096,"-36.05644","-58.73135",35,60,"7.5YR3/2","7.5YR4/2",,,,,,,"7.5YR",3,2,"7.5YR",4,2
26992,6097,"-36.24239","-58.72328",0,25,"10YR2/1","10YR4/1",,,,,,,"10YR",2,1,"10YR",4,1
26993,6097,"-36.24239","-58.72328",25,50,"7.5YR4/4","7.5YR5/6",,,,,,,"7.5YR",4,4,"7.5YR",5,6
26994,6097,"-36.24239","-58.72328",50,80,"7.5YR4/4","7.5YR6/4",,,,,,,"7.5YR",4,4,"7.5YR",6,4
27000,6099,"-36.24503","-58.62162",0,20,"10YR2/2","10YR4/1",18200,14800,"81.00","1.88",,"18.40","10YR",2,2,"10YR",4,1
27001,6099,"-36.24503","-58.62162",20,30,"7.5YR4/3","10YR5/1",11100,11000,"99.00","0.41",,"10.70","7.5YR",4,3,"10YR",5,1
27002,6099,"-36.24503","-58.62162",30,55,"7.5YR3/3","10YR5/3",32300,29300,"91.00","0.19",,"50.10","7.5YR",3,3,"10YR",5,3
27006,6100,"-36.44457","-58.02571",0,18,"10YR3/2",,12000,10900,"91.00","1.76","7.22","23.20","10YR",3,2,,,
27007,6100,"-36.44457","-58.02571",18,39,"10YR3/2",,25200,23900,"100.00","0.78",7.9,"49.60","10YR",3,2,,,
27008,6100,"-36.44457","-58.02571",39,69,"10YR4/3",,23500,,,"0.35","9.40","43.60","10YR",4,3,,,
27011,6101,"-35.52810","-57.63103",0,7,"10YR4/1","10YR7/1",18700,,,"0.79","9.50","18.90","10YR",4,1,"10YR",7,1
27012,6101,"-35.52810","-57.63103",7,68,"2.5YR4/2","10YR6/2",32000,,,"0.33","9.80","42.50","2.5YR",4,2,"10YR",6,2
27019,6102,"-23.39472","-64.46640",0,50,"5YR3/4",,12310,12550,"100.00","0.96","7.15","19.20","5YR",3,4,,,
27020,6102,"-23.39472","-64.46640",50,70,"5YR3/3",,17060,15140,"88.00","0.23","7.06","30.40","5YR",3,3,,,
27015,6103,"-35.63777","-57.64753",0,36,"10YR3/1","10YR5/2",21600,18100,"84.00","2.25","6.00","31.50","10YR",3,1,"10YR",5,2
27016,6103,"-35.63777","-57.64753",36,53,"10YR3/4","10YR6/2",8100,9600,"100.00","0.55","6.40","22.50","10YR",3,4,"10YR",6,2
27031,6104,"-23.39124","-64.46468",0,20,"7.5YR3/2","7.5YR5/2",17300,,,"1.58","7.90","12.00","7.5YR",3,2,"7.5YR",5,2
27032,6104,"-23.39124","-64.46468",20,32,"7.5YR3/2","7.5YR5/2",15900,,,"0.97","8.20","14.00","7.5YR",3,2,"7.5YR",5,2
27033,6104,"-23.39124","-64.46468",32,64,"5YR4/3","5YR6/4",15300,,,"0.26","8.50","12.00","5YR",4,3,"5YR",6,4
27023,6105,"-35.53841","-57.61317",0,30,"10YR3/1","10YR5/1",17500,15800,"90.00","3.27","6.80","28.60","10YR",3,1,"10YR",5,1
27024,6105,"-35.53841","-57.61317",30,52,"7.5YR3/2","7.5YR4/2",37000,33400,"90.00","0.81","7.10","57.70","7.5YR",3,2,"7.5YR",4,2
27028,6106,"-35.52728","-57.61140",0,13,"10YR4/2","10YR6/2",19200,,,"1.02","9.70","23.70","10YR",4,2,"10YR",6,2
27029,6106,"-35.52728","-57.61140",13,36,"10YR3/1","10YR2/2",29400,,,"0.43","10.10","47.30","10YR",3,1,"10YR",2,2
27030,6106,"-35.52728","-57.61140",36,75,"7.5YR4/4","7.5YR5/2",44000,,,"0.06","9.90","57.80","7.5YR",4,4,"7.5YR",5,2
27042,6108,"-35.55544","-57.55263",0,42,"7.5YR4/2","7.5YR6/2",50200,,,"0.77","9.80","55.20","7.5YR",4,2,"7.5YR",6,2
27043,6108,"-35.55544","-57.55263",42,76,"7.5YR4/2","7.5YR6/4",48000,,,"0.26","9.50","60.70","7.5YR",4,2,"7.5YR",6,4
27046,6109,"-35.57827","-57.59687",3,46,"7.5YR3/2","7.5YR6/2",31400,,,"0.06","9.50","39.70","7.5YR",3,2,"7.5YR",6,2
27047,6109,"-35.57827","-57.59687",46,108,"7.5YR4/4","7.5YR7/4",36400,,,"0.65","9.70","51.80","7.5YR",4,4,"7.5YR",7,4
27049,6110,"-35.63180","-57.50868",0,28,"10YR3/1","10YR4/2",22100,21300,"96.00","2.40","6.70","38.70","10YR",3,1,"10YR",4,2
27050,6110,"-35.63180","-57.50868",28,55,"7.5YR3/2","10YR4/2",40000,35400,"89.00","0.67","7.40","60.00","7.5YR",3,2,"10YR",4,2
27053,6111,"-35.52661","-57.53122",0,11,"10YR3/1","10YR4/3",17600,15400,"88.00","2.72","6.40","28.60","10YR",3,1,"10YR",4,3
27054,6111,"-35.52661","-57.53122",11,28,"10YR3/1","10YR4/3",16100,13000,"81.00","1.85","6.80","28.90","10YR",3,1,"10YR",4,3
27055,6111,"-35.52661","-57.53122",28,36,"10YR4/3","10YR5/2",7700,6700,"87.00","0.39","7.20","20.70","10YR",4,3,"10YR",5,2
27056,6111,"-35.52661","-57.53122",36,74,"7.5YR3/2","7.5YR6/4",28200,25900,"92.00","0.57","7.20","52.50","7.5YR",3,2,"7.5YR",6,4
27061,6112,"-35.61289","-57.88638",0,25,"10YR3/2","10YR6/2",18100,22200,"100.00","0.98","9.90","21.70","10YR",3,2,"10YR",6,2
27062,6112,"-35.61289","-57.88638",25,41,"7.5YR3/2","10YR5/1",36000,,,"0.64","10.00","50.10","7.5YR",3,2,"10YR",5,1
27063,6112,"-35.61289","-57.88638",41,66,"7.5YR4/4","7.5YR6/6",28400,,,"0.15","9.70","39.70","7.5YR",4,4,"7.5YR",6,6
27069,6114,"-35.65856","-57.95862",0,19,"10YR3/1","10YR4/2",23200,18700,"81.00","3.49","5.80","29.70","10YR",3,1,"10YR",4,2
27070,6114,"-35.65856","-57.95862",19,32,"10YR3/1","10YR4/2",22300,17600,"79.00","2.72","5.80","27.60","10YR",3,1,"10YR",4,2
27071,6114,"-35.65856","-57.95862",32,63,"10YR4/4","10YR6/2",7500,8500,"100.00","0.23","6.70","20.00","10YR",4,4,"10YR",6,2
27075,6115,"-35.62105","-57.89731",0,24,"10YR3/2","10YR6/2",13400,14600,"100.00","1.84","7.00","25.00","10YR",3,2,"10YR",6,2
27076,6115,"-35.62105","-57.89731",24,51,"7.5YR3/2","7.5YR4/2",27200,,,"0.45","9.20","48.80","7.5YR",3,2,"7.5YR",4,2
27079,6116,"-35.59684","-57.81804",0,38,"10YR3/2","10YR5/2",23200,22200,"96.00","3.42","6.50","23.50","10YR",3,2,"10YR",5,2
27080,6116,"-35.59684","-57.81804",38,65,"7.5YR4/2","7.5YR3/2",31400,,,"0.47","7.40","45.80","7.5YR",4,2,"7.5YR",3,2
27083,6117,"-35.51972","-57.80893",0,20,"10YR2/1","10YR6/1",16500,,,"0.56","10.10","20.60","10YR",2,1,"10YR",6,1
27084,6117,"-35.51972","-57.80893",20,53,"10YR3/1","7.5YR6/2",44000,,,"0.53","10.40","45.00","10YR",3,1,"7.5YR",6,2
27090,6118,"-35.62622","-57.99039",0,23,"10YR2/1","10YR5/1",17200,12700,"74.00","3.38","6.10","28.90","10YR",2,1,"10YR",5,1
27091,6118,"-35.62622","-57.99039",23,54,"7.5YR4/2","10YR5/1",30900,28100,"91.00","0.53","7.80","54.10","7.5YR",4,2,"10YR",5,1
27094,6119,"-35.63007","-57.98552",0,13,"10YR2/1","10YR6/1",18900,,,"1.65","9.50","26.10","10YR",2,1,"10YR",6,1
27095,6119,"-35.63007","-57.98552",13,40,"10YR3/2","10YR4/1",40800,,,"1.01","9.30","56.70","10YR",3,2,"10YR",4,1
27096,6119,"-35.63007","-57.98552",40,69,"7.5YR4/4","7.5YR7/2",30400,,,"0.28","9.40","27.30","7.5YR",4,4,"7.5YR",7,2
27099,6121,"-35.52728","-57.88246",0,9,"10YR3/1","10YR5/2",,,,,,,"10YR",3,1,"10YR",5,2
27100,6121,"-35.52728","-57.88246",9,27,"10YR3/1","10YR5/2",,,,,,,"10YR",3,1,"10YR",5,2
27101,6121,"-35.52728","-57.88246",27,41,"10YR3/2","10YR6/2",,,,,,,"10YR",3,2,"10YR",6,2
27102,6121,"-35.52728","-57.88246",41,60,"7.5YR3/2","7.5YR5/4",,,,,,,"7.5YR",3,2,"7.5YR",5,4
27109,6123,"-35.79505","-58.58903",0,17,"10YR3/1","10YR3/3",18100,19500,"100.00","1.38","8.90","21.80","10YR",3,1,"10YR",3,3
27110,6123,"-35.79505","-58.58903",17,42,"7.5YR3/2","10YR3/4",36600,,,"0.56","9.30","54.10","7.5YR",3,2,"10YR",3,4
27111,6123,"-35.79505","-58.58903",42,80,"7.5YR4/4","7.5YR6/6",27300,,,,"9.60","20.70","7.5YR",4,4,"7.5YR",6,6
27113,6124,"-35.76184","-58.70326",0,25,"10YR2/1","10YR5/2",20000,17100,"85.00","2.25","6.20","27.80","10YR",2,1,"10YR",5,2
27114,6124,"-35.76184","-58.70326",25,46,"10YR3/4","10YR5/2",11200,12700,"100.00","0.58","6.90","24.50","10YR",3,4,"10YR",5,2
27115,6124,"-35.76184","-58.70326",46,88,"7.5YR3/2","7.5YR3/2",22700,21300,"94.00","0.44","7.30","46.00","7.5YR",3,2,"7.5YR",3,2
27118,6125,"-35.72944","-58.32636",0,26,"10YR2/1",,,,,,,,"10YR",2,1,,,
27119,6125,"-35.72944","-58.32636",26,43,"10YR3/3",,,,,,,,"10YR",3,3,,,
27120,6125,"-35.72944","-58.32636",43,72,"7.5YR4/4",,,,,,,,"7.5YR",4,4,,,
27123,6126,"-35.75103","-58.31544",0,16,"10YR3/2",,,,,,,,"10YR",3,2,,,
27124,6126,"-35.75103","-58.31544",16,54,,,,,,,,,,,,,,
27127,6127,"-35.76034","-58.25552",0,9,"10YR2/2",,,,,,,,"10YR",2,2,,,
27128,6127,"-35.76034","-58.25552",9,50,"7.5Y5/1",,,,,,,,"7.5Y",5,1,,,
27129,6127,"-35.76034","-58.25552",50,66,"75YR4/4",,,,,,,,"7.5YR",4,4,,,
27131,6128,"-35.75307","-58.30960",0,26,"10YR2/2",,,,,,,,"10YR",2,2,,,
27132,6128,"-35.75307","-58.30960",26,46,"7.5YR3/3",,,,,,,,"7.5YR",3,3,,,
27133,6128,"-35.75307","-58.30960",46,91,"7.5YR4/3",,,,,,,,"7.5YR",4,3,,,
27135,6129,"-35.73253","-58.31900",0,19,"10YR3/1",,,,,,,,"10YR",3,1,,,
27136,6129,"-35.73253","-58.31900",19,37,"10YR3/3",,,,,,,,"10YR",3,3,,,
27137,6129,"-35.73253","-58.31900",37,70,"7.5YR4/4",,,,,,,,"7.5YR",4,4,,,
27140,6130,"-35.73356","-58.31998",0,20,"10YR2/1",,,,,,,,"10YR",2,1,,,
27141,6130,"-35.73356","-58.31998",20,30,"10YR4/2",,,,,,,,"10YR",4,2,,,
27142,6130,"-35.73356","-58.31998",30,51,"10YR3/2",,,,,,,,"10YR",3,2,,,
27144,6131,"-35.76709","-58.26290",0,23,"10YR2/2",,,,,,,,"10YR",2,2,,,
27145,6131,"-35.76709","-58.26290",23,47,"7.5YR4/2",,,,,,,,"7.5YR",4,2,,,
27146,6131,"-35.76709","-58.26290",47,80,"7.5YR3/3",,,,,,,,"7.5YR",3,3,,,
27149,6132,"-35.77014","-58.27317",0,26,"10YR2/2",,,,,,,,"10YR",2,2,,,
27150,6132,"-35.77014","-58.27317",26,60,"7.5YR3/2",,,,,,,,"7.5YR",3,2,,,
27151,6132,"-35.77014","-58.27317",26,78,"7.5YR4/4",,,,,,,,"7.5YR",4,4,,,
27153,6133,"-35.82968","-58.37798",0,25,"10YR2/1",,,,,,,,"10YR",2,1,,,
27154,6133,"-35.82968","-58.37798",25,38,"10YR3/2",,,,,,,,"10YR",3,2,,,
27155,6133,"-35.82968","-58.37798",38,64,"10YR5/1",,,,,,,,"10YR",5,1,,,
27158,6134,"-35.79700","-58.15572",0,21,"10YR2/2",,,,,,,,"10YR",2,2,,,
27159,6134,"-35.79700","-58.15572",21,64,"7.5YR2/2",,,,,,,,"7.5YR",2,2,,,
27214,6146,"-35.72542","-58.12646",0,19,"10YR3/1",,,,,,,,"10YR",3,1,,,
27215,6146,"-35.72542","-58.12646",19,36,"7.5YR5/2",,,,,,,,"7.5YR",5,2,,,
27216,6146,"-35.72542","-58.12646",36,64,"7.5YR4/4",,,,,,,,"7.5YR",4,4,,,
27234,6150,"-35.77546","-58.08072",0,18,"10YR3/2",,,,,,,,"10YR",3,2,,,
27235,6150,"-35.77546","-58.08072",18,48,"10YR4/2",,,,,,,,"10YR",4,2,,,
27236,6150,"-35.77546","-58.08072",48,87,"7.5YR3/2",,,,,,,,"7.5YR",3,2,,,
27242,6152,"-35.77700","-58.08096",0,14,"10YR4/6","10YR7/1",,,,,,,"10YR",4,6,"10YR",7,1
27243,6152,"-35.77700","-58.08096",14,56,"7.5YR2/2",,,,,,,,"7.5YR",22,,,,
27246,6153,"-35.77968","-58.08328",0,24,,,,,,,,,,,,,,
27247,6153,"-35.77968","-58.08328",24,46,"10YR3/4",,,,,,,,"10YR",3,4,,,
27248,6153,"-35.77968","-58.08328",46,70,"7.5YR3/2",,,,,,,,"7.5YR",3,2,,,
27251,6154,"-35.77978","-58.08177",0,20,"10YR3/2",,,,,,,,"10YR",3,2,,,
27252,6154,"-35.77978","-58.08177",20,55,"10YR3/2",,,,,,,,"10YR",3,2,,,
27255,6155,"-34.56194","-64.81944",0,20,"10YR3/3",,8300,6800,,"0.80","6.40","7.90","10YR",3,3,,,
27256,6155,"-34.56194","-64.81944",20,38,"10YR3/4",,8100,7200,,"0.40","6.70","8.20","10YR",3,4,,,
27257,6155,"-34.56194","-64.81944",38,50,"10YR3/4",,8200,7600,,,"6.90","7.40","10YR",3,4,,,
27258,6156,"-34.87361","-64.62083",0,26,"10YR3/1",,16200,15400,,"1.10","6.90","19.50","10YR",3,1,,,
27259,6156,"-34.87361","-64.62083",26,42,"10YR3/2",,18800,18300,,"0.50","7.30","18.50","10YR",3,2,,,
27260,6156,"-34.87361","-64.62083",42,60,"10YR3/4",,18100,,,,"8.20","15.80","10YR",3,4,,,
27261,6157,"-34.90194","-64.63278",0,21,"10YR3/1",,14500,13000,,"1.30","6.60","17.10","10YR",3,1,,,
27262,6157,"-34.90194","-64.63278",21,44,"10YR3/2",,18400,17500,,"0.70","7.30","24.00","10YR",3,2,,,
27263,6157,"-34.90194","-64.63278",44,70,"10YR3/3",,17700,17700,,"0.40","7.50","21.40","10YR",3,3,,,
27265,6158,"-34.45278","-64.82250",0,27,"10YR3/2",,11400,9400,,"1.10","6.40","12.90","10YR",3,2,,,
27266,6158,"-34.45278","-64.82250",27,47,"10YR3/4",,10100,9500,,"0.50","7.00","9.60","10YR",3,4,,,
27267,6158,"-34.45278","-64.82250",47,67,"10YR3/2",,10700,,,,"7.50","11.70","10YR",3,2,,,
27309,6159,"-34.07898","-62.10793",0,30,"10YR2/1",,24300,18900,"78.00","2.32","5.90","31.60","10YR",2,1,,,
27310,6159,"-34.07898","-62.10793",30,49,"10YR3/3","10YR5/3",14800,,,"0.62","6.50","22.90","10YR",3,3,"10YR",5,3
27311,6159,"-34.07898","-62.10793",49,83,"7.5YR4/4",,20200,,,"0.18","7.00","30.20","7.5YR",4,4,,,
27303,6160,"-34.27411","-61.90094",0,22,"10YR3/2",,16000,14300,"89.00","1.51","6.90","21.20","10YR",3,2,,,
27304,6160,"-34.27411","-61.90094",22,33,"10YR3/2",,14500,13500,"93.00","0.96","6.70","21.60","10YR",3,2,,,
27305,6160,"-34.27411","-61.90094",33,57,"7.5YR4/4",,13300,11900,"89.00","0.45","7.00","21.40","7.5YR",4,4,,,
27299,6161,"-34.26294","-61.98504",0,29,"10YR3/2",,14700,12500,"85.00","1.13","7.20","19.40","10YR",3,2,,,
27300,6161,"-34.26294","-61.98504",29,54,"7.5YR3/2",,11800,10500,"89.00","0.38","7.40","18.80","7.5YR",3,2,,,
27314,6162,"-33.85847","-62.39771",0,21,"10YR3/2",,,,,"1.24","9.90","14.20","10YR",3,2,,,
27315,6162,"-33.85847","-62.39771",21,32,"10YR4/2",,10600,,,"0.55","9.30","11.20","10YR",4,2,,,
27316,6162,"-33.85847","-62.39771",32,65,"7.5YR4/4",,10600,,,"0.11","9.60","19.20","7.5YR",4,4,,,
27270,6163,"-33.78845","-61.56546",0,26,"10YR3/2",,15800,13800,"90.00","1.26","6.50","16.00","10YR",3,2,,,
27271,6163,"-33.78845","-61.56546",26,43,"7.5YR4/2",,25800,,,"0.61","9.00","32.20","7.5YR",4,2,,,
27272,6163,"-33.78845","-61.56546",43,64,"7.5YR4/4",,23200,,,"0.17","9.50","20.60","7.5YR",4,4,,,
27275,6164,"-33.78354","-61.56789",0,5,"10YR5/2","10YR6.5/2",18200,,,,"9.60","15.80","10YR",5,2,"10YR",6.5,2
27276,6164,"-33.78354","-61.56789",5,12,"10YR3/3",,17700,,,,"9.80","15.90","10YR",3,3,,,
27277,6164,"-33.78354","-61.56789",12,21,"10YR4/2",,20900,,,,"9.60","17.60","10YR",4,2,,,
27278,6164,"-33.78354","-61.56789",21,45,"10YR4/2",,40300,,,,"9.20","21.70","10YR",4,2,,,
27279,6164,"-33.78354","-61.56789",45,60,"10YR5/3",,39400,,,,"9.30","25.20","10YR",5,3,,,
27280,6165,"-33.79076","-61.64521",0,17,"10YR2/2",,20000,16600,"83.00","2.03","5.90","22.60","10YR",2,2,,,
27281,6165,"-33.79076","-61.64521",17,29,"10YR3/1",,20200,16900,"84.00","1.18","6.00","25.80","10YR",3,1,,,
27282,6165,"-33.79076","-61.64521",29,39,"10YR3/2",,19000,16500,"87.00","0.66","6.10","29.70","10YR",3,2,,,
27283,6165,"-33.79076","-61.64521",39,56,"10YR3/3",,22000,18900,"86.00","0.55","6.30","32.30","10YR",3,3,,,
27287,6166,"-33.80459","-61.53348",0,20,,,23400,18000,"77.00","2.07","5.70","25.30",,,,,,
27288,6166,"-33.80459","-61.53348",20,32,"10YR2/2","10YR5/2",21100,16900,"80.00","1.46","5.80","27.80","10YR",2,2,"10YR",5,2
27289,6166,"-33.80459","-61.53348",32,40,"10YR3/3","10YR4/3",19400,15400,"79.00","0.79","5.90","28.90","10YR",3,3,"10YR",4,3
27290,6166,"-33.80459","-61.53348",40,68,"10YR3/3","10YR4/3",23800,19800,"83.00","0.50","6.20","35.00","10YR",3,3,"10YR",4,3
27294,6167,"-33.86594","-61.85833",0,13,"10YR4/1","10YR6/1",15500,15200,"98.00","1.42","6.40","12.50","10YR",4,1,"10YR",6,1
27295,6167,"-33.86594","-61.85833",13,21,"10YR6/1","10YR7/1",8900,13000,"100.00","0.28","8.40","10.10","10YR",6,1,"10YR",7,1
27296,6167,"-33.86594","-61.85833",21,44,"7.5YR4/2",,28200,30200,"100.00","0.51","9.10","34.60","7.5YR",4,2,,,
27297,6167,"-33.86594","-61.85833",44,59,"7.5YR3.5/2",,29900,33100,"100.00","0.33","9.30","28.50","7.5YR",3.5,2,,,
27318,6169,"-37.65417","-62.31028",0,29,"10YR3/1",,21900,17200,,"2.03","6.80","20.90","10YR",3,1,,,
27319,6169,"-37.65417","-62.31028",29,60,"10YR3/2",,17500,14600,,"1.56","6.70","18.40","10YR",3,2,,,
27322,6170,"-34.60509","-58.67292",0,24,"10YR3/2","10YR3/3",19400,15900,"81.90","1.42","6.80","24.70","10YR",3,2,"10YR",3,3
27323,6170,"-34.60509","-58.67292",24,47,"10YR2/1","10YR3/2",18900,15600,"82.50","1.60","6.80","25.50","10YR",2,1,"10YR",3,2
27324,6170,"-34.60509","-58.67292",47,65,"10YR4/3","10YR6/2",12100,9000,"74.30","0.53","6.50","20.10","10YR",4,3,"10YR",6,2
27366,6179,"-36.85139","-60.39112",0,22,"10YR2/1",,34000,30900,"91.00","4.42",,"28.40","10YR",2,1,,,
27367,6179,"-36.85139","-60.39112",22,43,"10YR2/1",,38600,36800,"95.00","2.00",,"36.80","10YR",2,1,,,
28620,6179,"-36.85139","-60.39112",43,45,,,,,,,,,,,,,,
27361,6180,"-36.96880","-60.42747",0,14,"10YR3/2","7.5YR6/2",29700,34000,"100.00","1.13","9.70","20.90","10YR",3,2,"7.5YR",6,2
27362,6180,"-36.96880","-60.42747",14,28,"10YR3/1",,54100,,,"0.88","9.70","42.40","10YR",3,1,,,
27363,6180,"-36.96880","-60.42747",28,40,"10YR3/2",,64500,,,"0.52","9.40","49.80","10YR",3,2,,,
27364,6180,"-36.96880","-60.42747",40,51,"7.5YR4/4",,66600,,,"0.30","9.60","28.70","7.5YR",4,4,,,
