idh	idp	top	cec	ca	mg	k	na	bsum_sisinta	bsum_calculada	bsat
9299	2075	0	18.6	10.7	1.5	1.8	4.7	18.7	0	100
9300	2075	19	20.1			1	3.2		1	
9288	2076	0	16.7	9.3	1.1	0.21	0.43	11.04	0	66.1077844311377
9289	2076	18	19.2	12.4	1	0.17	0.48	14.04	1	73.1770833333333
9293	2077	0	17.3	10.6	1.6	0.4	1.5	14.1	0	81.5028901734104
9294	2077	17	12.7	8.1	2.5	0.8	1.6	13	0	100
9397	2078	0	23.8	15.1	2.6	1.9	0.4	20	0	84.0336134453782
9306	2079	0	6.4	2.2	1	0.3	0.4	3.9	1	60.9375
9307	2079	5	12	3.9	1.2	0.3	4.1	9.5	0	79.1666666666667
9308	2079	14	19.2	4.3	2.1	0.3	11.05	15	0	92.4479166666667
9335	2080	0	15.8	13.2	0.5	0.8	0.3	14.8	0	93.6708860759494
9336	2080	8	16.5	14.3	0.9	0.7	0.3	16.2	0	98.1818181818182
9337	2080	16							0	
9329	2081	0	3.4	1.55	0.35	62	0.05	2.1	2.1	61.7647058823529
9330	2081	13	4.07	2	0.4	0.1	0.07	2.57	2	63.1449631449632
9331	2081	24	4.4	2.45	0.35	37	0.07	2907	37	66.0681818181818
9339	2082	0	21.2	10.1	2.2	3	1		4	76.8867924528302
9340	2082	19	28.8						0	
9381	2083	0	1.5	0.1	0.1	0.04	0.1	0.14	0	22.6666666666667
9385	2084	0	2.7	1.5	0.4	0.24	66	2206	66	81.7037037037037
9386	2084	8	2.38	0.75	0.35	0.16	0.06	1.22	0	55.4621848739496
9391	2085	0		8.3	2.3	0.1	1.3		0	
9392	2085	20		4.8	1.3	0.2	0.3		0	
9403	2086	0	18	11.4	1.3	1.8	0.4	14.9	0	82.7777777777778
9407	2087	0	18.3	11	2.1	0.23	0.55	14.38	11	75.8469945355191
9408	2087	14	15.6	10.9	1.7	0.14	0.71	13.45	0	86.2179487179487
9430	2090	0	16.7	9.7	4	1.5	0.9	16.1	4	96.4071856287425
9431	2090	20	17.3	5.7	4.2	1.3	6	17.2	6	99.4219653179191
9413	2091	0	12.7	1.85	0.3	135	0.4	2.74	135	21.1417322834646
9424	2094	0	22.4	13.57	1.7	0.45	0.35	16.07	0	71.7410714285714
9425	2094	10	21.4	13.75	1.7	0.4	0.6	16.45	0	76.8691588785047
9426	2094	20	22.9	16.56	2.11	0.28	0.98	19.93	0	87.0305676855895
9435	2095	0	16.9	4.1	1.7	0.15	0.4	6.35	0	37.5739644970414
9436	2095	12	19	1.4	2.1	0.07	0.4	3.97	0	20.8947368421053
9441	2096	0	17.1	10	3.2	1.3	0.5	15	10	87.719298245614
9442	2096	11	8.1	4.7	1	1.3	1.2	8.2	1	100
9447	2098	0	4.75	1.75	0.2	0.09	0.3	2.44	0	49.2631578947368
9448	2098	24	4	1.8	0.5	0.09	0.7	3.09	0	77.25
9457	2099	0							0	
9462	2100	0	19.1	10.3	3.5	1.8	0.3	15.9	0	83.2460732984293
9463	2100	17	15.1	7.3	5.2	1.7	0.4	14.6	0	96.6887417218543
9467	2104	0	22	6.4	4.7	2.4	8.2	21.7	0	98.6363636363636
9468	2104	15	43.3			1.7	11.4		0	
9472	2105	0	16.2	8.3	3.9	2.1	0.5	14.8	0	91.358024691358
9473	2105	20	25.2			5.4	7.6		0	
9492	2107	0	20.4	7.9	2.9	0.27	0.3	11.3	0	55.7352941176471
9493	2107	10	14.5	4.5	1.2	0.1	0.3	6.1	0	42.0689655172414
9498	2108	0	11.3	4.6	0.7	0.13	0.4	5.83	0	51.5929203539823
9499	2108	17	8.55	2.6	0.1	0.05	0.3	3.1	0	35.672514619883
9503	2109	0	10.4	0.8	0.9	0.1	0.4	2.2	0	21.1538461538462
9504	2109	10	7.3	0.5	0.3	0.05	0.4	1.25	0	17.1232876712329
9507	2110	0	22.5	10.4	3.7	0.18	1	15.3	1	67.9111111111111
9508	2110	15	20.7	16.4	4.1	0.09	1.6	22.2	0	100
9511	2111	0	3.2	1.4	0.9	0.29	0.2	2.79	0	87.1875
9512	2111	16	2	1.3	0.3	0.16	0.2	1.96	0	98
9517	2112	0	14.8	10.3	2.4	0.5	0.4	13.6	0	91.8918918918919
9518	2112	16	20.1	15.2	3.5	0.6	0.4	19.7	0	98.0099502487562
9523	2113	0							0	
9524	2113	16							0	
9536	2114	0	13.9	7.4	3.4	1.8	0.4	13	0	93.5251798561151
9533	2114	20	32.8	4.1	8.5	4	18.6	35.2	4	100
9544	2115	0	6.5	3.6	0.8	0.5	0.1	4.9	0	76.9230769230769
9545	2115	10	7.9	4.75	1.05	0.65	0.1	6.55	0	82.9113924050633
9549	2116	0	4.5	0.9	1.1	0.26	0.4	2.66	0	59.1111111111111
9550	2116	10	3.1	0.9	0.5	0.13	0.5	2.03	0	65.4838709677419
9555	2117	0	14.2	6.34	0.93	0.33	0.18	7.78	0	54.7887323943662
9556	2117	19	14.7	7.86	0.6	0.39	0.18	9.03	0	61.4285714285714
9561	2118	0	18.4	9	4.8	1.6	0.5	15.9	9	86.4130434782609
9562	2118	12	23.6	12.7	4.5	2.8	2.5	22.5	0	95.3389830508474
9571	2119	0	9.03	3.2	1.1	0.14	0.19	4.63	0	51.2735326688815
9572	2119	13	9.82	3.57	1.02	0.09	0.16	4.85	0	49.2871690427699
9566	2120	0	15	10.9	2.6	1.78	0.5		0	100
9567	2120	15	12.4	10.1	2.1	1.22	0.4		0	100
9576	2121	0	29	15.9	4.8	2.38	1		1	83.0344827586207
9577	2121	22	28.4	20.2	5.5	0.92	1.7		0	99.7183098591549
9580	2122	0	10.9	4.6	2.9	1.4	1.6	10.5	0	96.3302752293578
9581	2122	21	12.2	3.6	1.9	1.5	7.9	14.9	0	100
9588	2123	0	15.4	7.4	4.5	1.6	0.4	13.9	0	90.2597402597403
9589	2123	17	8	3.3	3.7		1.1	9.4	0	100
9599	2124	0	15.6	7.9	2	1.3	4.7	15.9	2	100
9600	2124	14	26.2	13.8	3.7	3.7	5.3	26.5	0	100
9593	2125	0	22	12.2	4.5	2.5	0.6	19.8	0	90
9611	2126	0	20.3	9.9	2.3	1.9	0.2	14.3	0	70.4433497536946
9612	2126	21	9.4	4.4	2.7	1.2	0.1	8.4	0	89.3617021276596
9616	2127	0	15.7	9.8	2.7	1.32	0.9		0	93.7579617834395
9617	2127	12	15.3	9.4	3.3	0.65	0.7		0	91.8300653594771
9620	2128	0	16.3	9.6	3.4	1.94	0.5		0	94.7239263803681
9621	2128	22	17.7	12.2	3.2	0.91	0.6		0	95.5367231638418
9625	2129	0	10.11	8.6	1	0.42	0.8		1	100
9627	2130	0	15	10.8	3.4	0.6	0.4		0	100
9628	2130	19	13.1	8.9	2.9	0.17	0.5		0	95.1908396946565
9632	2131	0	13.6	11.3	1.2	0.6	0.68		0	100
9633	2131	19	12.7	9.8	2.7	0.5	0.31		0	100
9637	2132	0	24.2	13.5	3.5	0.6	0.24		0	73.7190082644628
9643	2133	0	13	8.4	2.9	0.87	0.5		0	97.4615384615385
9644	2133	15	12.9	10.1	2.8	0.37	0.5		0	100
9647	2134	0	14.3	9.9	4	0.45	0.5		4	100
9648	2134	20	12.7	10.5	2.8	0.33	0.5		0	100
9652	2135	0	9.2	5.4	2.9	0.52	0.5		0	100
9653	2135	20	8.8	5.8	2.6	0.17	0.5		0	100
9657	2136	0	14.2	10.6	3.3	0.45	0.4		0	100
9658	2136	19	13	10.9	2.9	0.17	0.7		0	100
9667	2137	0	10.5	7.3	2.5	0.72	0.2		0	100
9668	2137	17	10.5	7.4	1.8	0.59	0.4		0	97.0476190476191
9672	2138	0							0	
9673	2138	22							0	
9677	2139	0	10.8	7.3	2.2	0.3	0.2		0	92.5925925925926
9678	2139	20	12.9	8.3	3	0.64	0.2		3	94.108527131783
9680	2140	0	28.5	17.6	6.2	0.7	0.7		0	88.421052631579
9685	2141	0	6.32	0.6	0.6	0.07	0.05	1.32	0	20.8860759493671
9686	2141	12	7.94	1.2	0.6	0.06	0.08	1.94	0	24.4332493702771
9688	2142	0	24.5	13.4	2.1	2.8	0.3	18.6	0	75.9183673469388
9713	2143	0		1.8	1.5	0.09	0.3	3.69	0	
9714	2143	9		1.1	1	65	0.1	2.31	66	
9717	2144	0	11	5.4	4	0.19	0.6		4	92.6363636363637
9718	2144	14	10.3	7.2	2.2	0.14	0.6		0	98.4466019417476
9722	2145	0	12.1	13.6	1.4	1.21	0.3		0	100
9723	2145	20	14.7	13.2	2.8	0.87	0.3		0	100
9727	2146	0	12.1	6.4	2	1.2	0.2	9.8	2	80.9917355371901
9728	2146	14	10	5	1.7	1.1	0.1	7.9	5	79
9732	2147	0	13.9	10.4	3	0.61	0.2	14.21	3	100
9733	2147	10	13.5	9.6	3.6	0.32	0.1	13.62	0	100
9734	2147	24	15.4	12.7	2	0.23	0.2	15.13	2	98.2467532467532
9738	2148	0	19.02	12.6	4	2.22	0.2		4	100
9739	2148	20	17.74	13	3	1.44	0.3		16	100
9743	2149	0	9.5	6	3.1	0.73	3.3		6	100
9744	2149	24	13.7			0.52	8		8	
9747	2150	0	5.9	48	23	0.74	1.2		71	
9750	2151	0	11	4.94	0.43	0.1	0.06	5.54	0	50.2727272727273
9751	2151	17	10.6	4.5	0.2	0.08	0.1	4.9	0	46.0377358490566
9755	2152	0		0.9	0.2	0.06	0.05	1.22	0	
9756	2152	22		0.5	0.3	0.05	0.05	0.9	0	
9759	2153	0	25.5			0.8	1.3		0	
9760	2153	11	24.4			0.36	1.4		0	
9763	2154	0	22.6			1.21	1.1		0	
9764	2154	16	23.9			1	1		2	
9768	2155	0	21.8	13.4	2.3	2.9	0.5	19.1	0	87.6146788990826
9773	2156	0	10.7			1	0.5		1	
9778	2158	0	13.2			0.82	1.9		0	
9780	2159	0	10.51			0.33	0.51		0	
9781	2159	20	9.23			0.21	0.85		0	
9783	2160	0	17.4	7.6	2.7	2.5	0.4	13.2	0	75.8620689655173
9784	2160	14	16.8	7.9	2.6	2.8	0.4	13.7	0	81.5476190476191
9785	2160	22	24.8			2.7	2.3		0	
9789	2161	0				3.4	1.8		0	
9809	2162	0	25.2	10.6	2.7	1.8	0.3	15.4	0	61.1111111111111
9810	2162	16	10.4	6.5	1.1	1.6	0.1	9.3	0	89.4230769230769
9796	2167	0	1.6	0.4	0.3	0.17	0.2	1.07	0	66875
9795	2167	18	1.4	0.4	0.2	0.11	0.3	1.01	0	72.1428571428572
9797	2168	0	13.2	6.24	0.62	0.11	0.2	7.17	0	54.3181818181818
9798	2168	14	13.1	6.82	0.38	0.09	0.24	7.53	0	57.4809160305344
9799	2168	24	21.97	14.6	1.5	0.11	0.53	16.74	0	76.1948111060537
9804	2174	0	5.89	0.75	0.15	0.11	0.08	0.99	0	18.5059422750424
9805	2174	18	4879	0.35	75	0.07	59	554	134	0.0113547858167657
9815	2175	0	5.5	2.2	0.9	0.09	0.6	3.79	0	68.9090909090909
9816	2175	15	4.9	2.8	0.6	0.06	0.5	3.96	0	80.8163265306122
9821	2177	0	10.38	5.6	2.2	0.09	0.16	8.05	0	77.5529865125241
9822	2177	15	9.41	5.2	1.4	0.04	0.16	6.8	0	72.2635494155154
9836	2178	0	29.8	20.4	2.2	3.97	0.57		0	91.0738255033557
9837	2178	12	23.7			2.89	1.45		0	
9826	2186	0		10	1.6	1.2	0.6		10	
9827	2186	20				1.13	0.8		0	
9829	2188	0		10.2	2.3	2.47	0.5		0	
9830	2188	24		12.8	3.6	1.39	0.8		0	
9850	2189	0	17	12.1	2.7	0.72	0.5		0	94.2352941176471
9851	2189	18	21	14.7	4.6	0.3	0.7		0	96.6666666666667
9844	2190	0		8	1.9	1.55	0.7		8	
9847	2191	0				2.25	2.47		0	
9848	2191	23				1.87	5.15		0	
9932	2192	0	18	11.4	2.1	2.1	1.5		0	95
9933	2192	15	15.8	12.1	2.4	1.15	0.9		0	100
9854	2193	0	50.9	37.8	3.3	0.91	3	45	3	88.4282907662083
9855	2193	4	39.1	28.8	2.4	0.48	2.15	33.83	0	86.5217391304348
9856	2193	11	48.6	40.5	2.6	0.31	4.62	48	0	98.8271604938272
9860	2195	0	5.31	2.6	0.76	0.11	0.13	3.6	0	67.7966101694915
9861	2195	19	5.13	2.45	0.75	0.09	0.12	3.41	0	66.4717348927875
9869	2196	0		9.43	1.1	1.35	0.33		0	
9870	2196	20		11.6	1.72	1.55	0.43		0	
9865	2198	0	21.7	4	2.6	0.1	0.21	6.91	4	31.8433179723502
9866	2198	17	28.6	5.2	3.2	0.12	0.27	8.79	0	30.7342657342657
9881	2199	0		9.5	4.5	1.62	4.2		0	
9882	2199	24		13.2	5.6	1.62	9.3		0	
9872	2200	0	3.9	0.5	1.1	0.13	0.5	2.23	0	57.1794871794872
9873	2200	22	2.7	1	1	0.03	0.5	2.53	2	93.7037037037037
9886	2201	0	3.6	2.1	0.7	0.12	0.2	3.12	0	86.6666666666667
9887	2201	21	2.9	1.4	1.4	0.05	0.3	3.15	0	100
10106	2203	0	11.5	7.5	2.1	1.19	0.5		0	98.1739130434783
9894	2204	0	17.4	9.7	1.1	0.16	0.11	11.07	0	63.6206896551724
9895	2204	12	18.3	10.99	0.96	0.12	0.14	12.2	0	66.7213114754098
9896	2204	23	20.2	12.72	1.39	0.14	0.21	14.5	0	71.5841584158416
9902	2205	0	16.5	14.9	2.5	1.15	1.4		0	100
9909	2209	0	9.2	7.7	3.5	0.53	0.44		0	100
9910	2209	23	6.5			0.73	433		433	
9903	2210	0	12.9	8	2.1	1.49	0.7		8	95.2713178294574
9912	2211	0	18.83	8.8	1.73	1.38	0.23		0	64.4715878916623
9913	2211	20	12.39	10.6	1.43	1.38	0.28		0	100
10313	2212	0	17.9	8.7	2.2	2.5	0.3	13.7	0	76.536312849162
10314	2212	24	14.2	7.8	2.3	1.6	0.8	12.5	0	88.0281690140845
10078	2213	0	18.8			1.94			0	
10079	2213	13	14.8			1.46			0	
10101	2214	0	12.7	7.1	3.6	1.39	0.6		0	99.9212598425197
10102	2214	10	15	9.6	3.6	1.01	0.8		0	100
9936	2215	0	21	14.7	2.4	2.44	0.7		0	96.3809523809524
9937	2215	19	19.5	14.1	2.3	2.17	0.7		0	98.8205128205128
9915	2216	0	21.6	19.3	5.3	2.18	2.4		0	100
9916	2216	20	19.8			2.42	3.7		0	
9918	2217	0	20.9			1.54	0.6		0	
9921	2218	0	23.4	14.5	4.5	2.43	1.4		0	97.5641025641026
9922	2218	15	23.6	17.1	4.2	2.02	1.4		0	104.745762711864
9926	2219	0	9.6	7	2.1	0.6	0.32		7	104375
9929	2220	0	20.4	12.5	4	1.44	0.7		4	91.3725490196078
9962	2221	0		9.9	4.3	1.83	0.6		0	
9946	2225	0	13.7			2.06	1.5		0	
9947	2225	18	13.1			1.55	1.8		0	
9941	2226	0	46.1	32.7	4.6	0.4	4.83	42.5	0	92.2559652928416
9942	2226	13	45.1	34.3	3.5	0.31	6.17	44.3	0	98.1818181818182
9951	2227	0	13.1	9.7	2.5	0.77	0.3		0	100
9952	2227	24	13.4			0.28	0.4		0	
9956	2228	0	10.7	8.4	3.4	0.68	2		2	100
9957	2228	17	9.1			0.36	3.3		0	
9963	2229	0	19.6	12.6	4	2.22	0.2		4	97.0408163265306
9964	2229	15	18.1	13	3	1.94	0.3		16	100
9971	2230	0	12.6			0.67	0.5		0	
9972	2230	15	12.6			0.36	0.4		0	
9976	2231	0	20.1			1.22	1.7		0	
9981	2232	0		10.7	5.7	1.34	1.3		0	
9982	2232	15		16.7	9.2	1.44	2.1		0	
9984	2233	0	20.04	14.96	2.62	0.59	0.31		0	92.2155688622755
9985	2233	18	20.29	17.01	2.13	0.4	0.38		0	98.1764415968457
9989	2234	0	10			0.41	0.4		0	
9990	2234	16	8			0.16	0.3		0	
9994	2235	0	24.7			2.07	1.1		0	
9998	2236	0	28.3	20.6	4.8	0.57	0.9		0	94.9469964664311
10012	2237	0	22.4	17	3.6	1.65	0.9		17	100
10001	2238	0	11.5			0.7	0.6		0	
10005	2239	0	12.2			0.62	0.8		0	
10006	2239	20	13.5			0.23	0.9		0	
10008	2240	0	11.1			0.67	0.8		0	
10015	2241	0	12.2			0.37	0.1		0	
10017	2242	0	16.1			1.03	0.6		0	
10018	2242	19	20.3			0.67	1		1	
10034	2243	0	4.2			0.9	0.6		0	
10021	2244	0							0	
10022	2244	18							0	
10026	2245	0	11.1			0.67	0.8		0	
10030	2246	0	18.8			1.77	0.5		0	
10041	2247	0	21.9	16.2	3.7	1.75	0.7		0	100
10042	2247	13	26.6	20.4	4.9	1.7	1		1	100
10037	2248	0	13.5			0.21	1.4		0	
10038	2248	23	12.6			0.62	1.3		0	
10044	2249	0	5	1.6	0.7		2.99	12.3	0	100
10065	2250	0	14.75	11.1	1.66	2.06	0.5		0	100
10066	2250	18	15.6	13.58	2.46	2.52	0.31		0	100
10047	2251	0	12.2	9.2	1.5	0.92	0.6		0	100
10048	2251	13	13.2			1.13	0.6		0	
10051	2252	0	10.8			0.36	1		1	
10052	2252	18	14.2			1.13	0.9		0	
10057	2253	0	21.1			0.62	1.3		0	
10058	2253	23	21.9			0.26	2		2	
10061	2254	0	21.6			0.82	1		1	
10062	2254	16	23.5			1.91	1.2		0	
10068	2255	0	17.8			0.82	1.1		0	
10073	2256	0	20.9			1.55	1.6		0	
10074	2256	20	20.3			3.33	3.6		0	
10076	2257	0	12.5			0.4	0.5		0	
10081	2258	0		11.6	0.6	1.33	0.36		0	
10084	2259	0	6.4	3.2	0.9	0.17	0.3	4.57	0	71.40625
10085	2259	20	25.5	17.8	3.3	0.17	1.3	22.57	0	88.5098039215686
10089	2260	0	14.5	3.5	1	0.21	0.5	5.21	1	35.9310344827586
10090	2260	9	12.1	1.3	1.2	0.21	0.5	3.21	0	26.5289256198347
10091	2260	24	13.7	1	0.8	0.13	0.5	2.43	1	17.7372262773723
10095	2261	0	6.1	0.7	0.2	0.1	0.5	1.5	0	24.5901639344262
10096	2261	13	5.2	0.3	0.1	0.05	0.4	0.85	0	16.3461538461538
10109	2262	0		1.6	0.8	0.29	0.2		0	
10110	2262	12		1.5	0.4	0.25	0.2		0	
10280	2263	0	15.8	11.5	1.8	1.75	0.9	15.9	0	100
10281	2263	20	13			1.13	0.6		0	
10112	2264	0	9	1.5	0.2	0.15	0.5	2.35	0	26.1111111111111
10113	2264	10	5	0.8	0.2	0.08	0.5	1.58	0	31.6
10114	2264	20	5.2	0.6	0.2	0.08	0.4	1.28	0	24.6153846153846
10117	2265	0		7.8	4.4	1.25	2.1		0	
10118	2265	18		4.9	3.1	1.14	1.5		0	
10120	2266	0				1.99	2.9		0	
10123	2267	0	31			1.26	1.3		0	
10124	2267	21	26.7			1.16	0.9		0	
10127	2268	0	20.2	13.8	2.4	2.62	0.4		0	95.1485148514852
10128	2268	16	18.6	13.2	3.2	1.96	0.4		0	100
10132	2269	0	7.6	5.7	0.7	0.71	0.5		0	100
10133	2269	18	10.8	7.6	1.6	0.84	0.8		0	100
10136	2270	0	23.8	16.8	3.8	2.3	1.5		0	100
10137	2270	22	22.6	16.5	4.3	2.31	1.5		0	100
10140	2271	0	25.9	21.9	3.8	3.21	0.7		0	100
10142	2272	0		17.3	3	2.14	0.9		3	
10146	2273	0		12.6	1.6	2.5	0.5		0	
10150	2274	0		7.8	2.4	1.19	0.3		0	
10151	2274	14		6.7	1.4	0.82	0.3		0	
10158	2275	0		24.3	6.3	4.5	1		1	
10159	2276	0		15.7	4.2	2.02	0.8		0	
10160	2276	12				1.01	1.6		0	
10163	2277	0		23.4	4.5	3.91	0.8		0	
10167	2278	0	3	1.4	1.1	0.16	0.3		0	98.6666666666667
10170	2279	0	23.4	14.5	4.5	2.43	1.4		0	97.5641025641026
10171	2279	15	23.6	17.1	4.2	2.02	1.4		0	104.745762711864
10175	2280	0	10.5	7.76	1.64	0.95	0.42		0	102.571428571429
10176	2280	20	15.2	12.4	0.8	0.95	0.45		0	96.0526315789474
10178	2281	0	13.79	9.09	1.24	2.6	0.2		0	95.2139231327049
10181	2282	0		5.4	1.3	0.8	0.5		0	
10182	2282	14		5.8	1.3	0.9	0.5		0	
10183	2283	0		13.2	4.9	2.06	0.4	20.5	0	
10187	2284	0	24.2	14	5	2.93	1.6		19	97.2314049586777
10188	2284	12	23.8	13.1	4.2	1.65	1.6		0	86.344537815126
10189	2284	24	19.8	13.4	3.9	1.65	1.2		0	100
10192	2285	0	19.1	12.9	4.2	1.28	1.55		0	100
10193	2285	10	28.1			2.18	5.3		0	
10197	2286	0	35.3			1.32	1.46		0	
10198	2286	10	26.3			1.36	1.77		0	
10200	2287	0	16.9			1.19	1.1		0	
10203	2288	0	8.7	6.9	1.2	0.94	0.2		0	100
10204	2288	23	9.6	8.3	1.2	0.6	0.4		0	100
10207	2289	0		20.1	8.4	2.32	1.1		0	
10208	2289	10		21.5	7.9	2.54	1.1		0	
10211	2290	0	21.9	19.2	2.2	1.44	0.36		0	100
10214	2291	0	24.2			3.12	2.2		0	
10215	2291	13	30.9			3.08	14.6		0	
10219	2292	0	23.7	11.8	1.6	2.3	0.3		0	67.5105485232068
10222	2293	0	4.1			1.2	0.9		0	
10223	2293	20	7.5			1.1	1.3		0	
10225	2294	0	19.9	13.4	1.7	2.43	0.33		0	89.748743718593
10226	2294	23	15	13.1	0.9	1.54	0.35		0	100
10228	2295	0	22.9			2.78	0.2		0	
10229	2295	22	19.8	13.1	4.7	2.47	0.5		0	104.89898989899
10232	2296	0	22.4			1.43	2.4		0	
10235	2297	0	87	7.2	4.7	2	0.6		2	16.6666666666667
10236	2297	24	27			3.47	2.66		0	
10238	2298	0	21.7	15.4	1.9	1.93	0.4		0	90.4608294930876
10241	2299	0	12.2	8.7	2.4	1.55	0.5		0	100
10244	2300	0		11.3	5.5	1.25	7.2		0	
10248	2301	0	19.4	12.5	3.8	1.24	0.5		0	92.9896907216495
10257	2302	0	17			0.93	1		1	
10261	2302	8	11.8			0.26	1.2		0	
10252	2303	0	23.8	15.7	4.3	2.31	2		2	100
10253	2303	20	14.3			1.98	1.4		0	
10264	2305	0	18.4	8.3	3.2	2.17	0.5		0	77.0108695652174
10265	2305	24	15	9.4	2.8	1.26	0.6		0	93.7333333333333
10269	2306	0	16.8	13.2	2.4	2.1	0.4		0	100
10270	2306	20	14.8	11.4	3	1.18	0.4		3	100
10273	2307	0	7.6			1.68	0.6		0	
10276	2308	0	16.3			3.29	11.6		0	
10277	2308	17	14.9			2.84	12.9		0	
10283	2309	0	22.4	13.1	3.4	2.8	1.6		0	93.3035714285714
10284	2309	10	21.8	13.1	3.7	2.43	1.5		0	95.0917431192661
10288	2310	0	18.8	10.7	2.6	2.76	1.7		0	94.468085106383
10289	2310	18	18	12	3.1	2.72	1.7		12	100
10293	2311	0	14.8	10.2	2.5	1.96	0.4	15	0	100
10297	2312	0	14.8	10.9	1.8	1.8	10.9		0	
10298	2312	5	15.4	9.6	3.7	3.7	9.6		0	
10303	2314	0		5.2	1.2	0.76	0.5		0	
10304	2314	8		5.5	1.2	0.8	0.5		0	
10307	2315	0	9.2	4	1.1	0.22	0.2	5.52	4	60
10308	2315	17	6.9	3.1	1.2	0.09	0.3	4.69	0	67.9710144927536
10318	2316	0	24.2	14.3	3.1	2.6	0.2	20.2	0	83.4710743801653
10319	2316	16	23.9	13.8	2.6	2.6	0.2	19.4	0	80.3347280334728
10320	2316	24	21	13.9	2.3	2.1	0.07	18.4	0	87.4761904761905
10324	2317	0							0	
10325	2317	12							0	
10327	2317	24							0	
10334	2319	0	16.2			1.39	1.1		0	
10338	2320	0	24.7			2.07	1.1		0	
10341	2321	0	19.6			1.77	0.7		0	
10344	2322	0	14.4			1.73	1.2		0	
10348	2323	0	21.1			0.62	1.3		0	
10352	2325	0	5.7	2.6	1.6	0.1	0.4	4.7	0	82.4561403508772
10353	2325	16	7.6	3.8	0.7	0.03	1.9	6.43	0	84.6052631578947
10358	2326	0	8.09	4.2	1.65	0.09	0.15	6.09	0	75.2781211372064
10359	2326	22	13495	9.65	1.65	125	0.24	11665	125	0.0864394220081512
10361	2327	0	11.94	2.2	1.4	0.31	0.83	4.74	0	39.6984924623116
10362	2327	10	9.4	3.2	1.4	0.1	2.7	7.4	0	78.7234042553192
10363	2327	20	27.9	12.6	3.2	0.1	8	23.9	8	85.663082437276
10366	2328	0	7.5	2.8	1	0.11	0.2	4.11	1	54.8
10367	2328	23	8.8	3.6	0.3	0.09	0.2	4.29	0	47.6136363636364
10370	2329	0							0	
10371	2329	16							0	
10374	2330	0	14.8	8	3.5	2.4	2.3	16.2	8	100
10375	2330	23	8	4.2	4.3	1.4	1.6	11.5	0	100
10378	2331	0	8.4	0.5	0.3	0.08	0.4	1.28	0	15.2380952380952
10379	2331	17	5.25	0.55	0.35	0.03	0.4	1.33	0	25.3333333333333
10387	2332	0	5.02	1.6	0.2	0.13	0.09	2.02	0	40.2390438247012
10386	2332	21		2.05	0.2	43	0.1	2393	43	
10395	2333	0	17.1	2.1	0.2	0.32	0.3	2.92	0	17.0760233918129
10388	2333	15	8	0.1	0.1	0.07	0.2	0.27	0	5875
10396	2334	0	4.15	1.4	0.2	0.03	0.06	1.69	0	40.7228915662651
10398	2334	14	4.79	2.15	0.65	0.02	0.07	2.79	0	60.3340292275574
10401	2335	0	3.1	2.1	0.7	0.36	1.2	4.36	0	100
10402	2335	7	4.3	0	0	0.84	1.4	2.24	0	52.093023255814
10412	2336	0	8.06	5.8	0.5	0.06	0.3	6.66	0	82.6302729528536
10411	2336	18	11.5	9.7	0.6	0.04	0.3	10.64	0	92.5217391304348
10413	2337	0	10.1	4.8	0.9	0.19	0.7	6.59	0	65.2475247524752
10414	2337	10	8.75	4.05	1.3	185	0.4	5935	185	67.8285714285714
10418	2338	0	21.7	16.6	1.1	2.5	0.2	20.4	0	94.0092165898618
10419	2338	14	21	15.9	0.8	2.7	0.2	19.6	0	93.3333333333333
10429	2339	0	7.4	3.6	0.4	0.26	0.5	4.76	0	64.3243243243243
10428	2339	14	5.8	3.8	0.9	0.1	0.7	5.5	0	94.8275862068966
10430	2340	0	1.5	0.8	0.5	0.16	0.5	1.96	0	100
10431	2340	20	1.4	0.6	0.4	0.11	0.4	1.51	0	100
10441	2341	0	5.3	2.5	0.4	0.39	0.4	3.69	0	69.622641509434
10440	2341	13	3.5	2.6	0.6	0.18	0.4	3.78	0	100
10447	2342	0	6.9	4.3	1.5	0.18	0.4	6.38	0	92.463768115942
10446	2342	17	8.1	5.3	2	0.13	0.4	7.83	2	96.6666666666667
10448	2343	0	5.1	3.5	0.4	0.33	0.5	4.73	0	92.7450980392157
10449	2343	5	15.3	10	1.9	0.22	3.4	15.5	10	100
10450	2343	21	22.2	12.3	2	0.36	7.9	22.56	2	100
10453	2344	0	7.5	2.6	1.4	0.4	0.6	5	0	66.6666666666667
10454	2344	16	6.5	3.8	1.9	0.2	0.6	6.5	0	100
10627	2345	0							0	
10459	2346	0	12.1	7	2.4	0.3	0.1	9.7	7	80.9917355371901
10460	2346	17	13.4	8.8	2.6	0.1	0.1	11.5	0	86.5671641791045
10466	2347	0	1.4	0.9	0.3	0.24	0.6	2.04	0	100
10471	2347	13	1.2	0.1	0.1	0.16	0.3	0.46	0	55
10473	2348	0	2.9	0.9	0.3	0.09	0.4	1.69	0	58.2758620689655
10474	2348	14	1.4	1.2	0.2	0.05	0.6	2.05	0	100
10484	2349	0	15.4	8.9	2.2	0.4	0.2	11.7	0	75.974025974026
10483	2349	14	22.8	13.9	2.5	0.3	0.2	16.9	0	74.1228070175439
10485	2350	0	26.9			0.3	0.2		0	
10486	2350	17	32.1			0.2	0.2		0	
10489	2351	0	3	1	0.3	0.1	0.4	1.8	1	60
10490	2351	24	3.5	1.2	0.4	0.1	0.4	2.1	0	60
