idh,idp,y,x,top,bot,colh,cols,cec,bsum,bsat,oc,ph,clay,h_humedo,value_humedo,chroma_humedo,h_seco,value_seco,chroma_seco
27387,6185,-33.675475,-61.759858,20,30,10YR3/3,NA,19.3,16.5,85,0.78,6.1,29.4,10YR,3,3,NA,,
27388,6185,-33.675475,-61.759858,30,64,10YR3/4,NA,23.1,19.8,86,0.6,6.4,32.3,10YR,3,4,NA,,
27392,6186,-33.669092,-61.781361,0,14,10YR 3/1,NA,21.1,16.7,79,1.66,5.7,23.6,10YR,3,1,NA,,
27393,6186,-33.669092,-61.781361,14,20,10YR 2/2,NA,21.2,17,80,1.59,5.8,21.7,10YR,2,2,NA,,
27394,6186,-33.669092,-61.781361,20,33,10YR 2/2,NA,21,17.3,82,1.26,6.1,26.5,10YR,2,2,NA,,
27395,6186,-33.669092,-61.781361,33,66,10YR 3/4,NA,22.1,18.1,81,0.7,6.2,31.1,10YR,3,4,NA,,
27396,6186,-33.669092,-61.781361,33,86,7.5YR 4/2,NA,20.3,17,84,0.36,6.3,25.4,7.5YR,4,2,NA,,
27399,6187,-33.795767,-61.821514,0,12,10YR3/2,10YR6/2,18.4,12,65,1.58,5.3,18.8,10YR,3,2,10YR,6,2
27400,6187,-33.795767,-61.821514,12,17,10YR3/1.5,NA,18.3,12.6,69,1.48,5.4,18.9,10YR,3,1.5,NA,,
27401,6187,-33.795767,-61.821514,17,24,10YR3.5/3,10YR5.5/3,11,9.5,86,0.39,7.6,10.4,10YR,3.5,3,10YR,5.5,3
27402,6187,-33.795767,-61.821514,24,40,10YR3/4,NA,20.8,19.5,94,0.51,8.1,28.9,10YR,3,4,NA,,
27403,6187,-33.795767,-61.821514,40,65,"7,5YR4/2",NA,25.8,NA,NA,0.26,9.2,19.3,"7,5YR",4,2,NA,,
27406,6188,-33.797522,-61.819853,0,19,10YR3/1,NA,23,19.8,86,2,6.1,23.8,10YR,3,1,NA,,
27407,6188,-33.797522,-61.819853,19,38,10YR2/2,10YR5/2,19.9,17,85,0.83,6.6,21.8,10YR,2,2,10YR,5,2
27408,6188,-33.797522,-61.819853,38,50,10YR3/3(1),10YR5.5/3,15.6,13.4,89,0.27,6.8,16.3,10YR,3,3(1),10YR,5.5,3
27409,6188,-33.797522,-61.819853,50,81,10YR3/4,NA,19.3,17.6,91,0.3,6.9,24.4,10YR,3,4,NA,,
27421,6189,-29.014,-57.876722,0,20,10YR 4/3,NA,11.06,5.74,NA,1.45,5.45,27.7,10YR,4,3,NA,,
27422,6189,-29.014,-57.876722,20,43,10YR 5/3,NA,14.6,9.12,NA,0.64,5.81,35,10YR,5,3,NA,,
27423,6189,-29.014,-57.876722,43,69,10YR 3/3,NA,18.43,12.47,NA,0.4,6.06,46.5,10YR,3,3,NA,,
27426,6190,-33.679858,-61.977319,0,21,10YR 3/1,10YR 5.5/1,77,16.9,NA,1.92,5.8,24.1,10YR,3,1,10YR,5.5,1
27427,6190,-33.679858,-61.977319,21,28,10YR 3/1,NA,77,16.1,NA,1.67,5.8,23.1,10YR,3,1,NA,,
27428,6190,-33.679858,-61.977319,28,35,10YR 3/2.5,NA,78,15.2,NA,0.87,6.1,26.4,10YR,3,2.5,NA,,
27429,6190,-33.679858,-61.977319,35,51,10YR 3/4,(1),88,16.8,NA,0.55,6.3,23.6,10YR,3,4,(1),,
27433,6191,-28.682556,-57.522806,0,25,10YR 4/2,NA,19.87,5.6,NA,2.61,4.97,51,10YR,4,2,NA,,
27434,6191,-28.682556,-57.522806,25,43,10YR 3/2,NA,34.7,8.11,NA,0.58,5.32,67.6,10YR,3,2,NA,,
27435,6191,-28.682556,-57.522806,43,NA,10YR 4/2,NA,36.07,6.82,NA,0.36,5.41,67.6,10YR,4,2,NA,,
27436,6192,-33.678186,-61.861989,0,14,10YR2.5/2,10YR4/2,18.9,16.4,87,1.49,5.7,22.2,10YR,2.5,2,10YR,4,2
27437,6192,-33.678186,-61.861989,14,22,10YR2/2,10YR4/2,18.2,16.4,90,0.86,6.2,23.3,10YR,2,2,10YR,4,2
27438,6192,-33.678186,-61.861989,22,29,10YR3/4,10YR5/2,18.9,17.2,91,0.61,6.4,23.8,10YR,3,4,10YR,5,2
27439,6192,-33.678186,-61.861989,29,66,10Yr3/4,10YR4.5/4,19.8,17.9,90,0.31,6.4,25,10Yr3/4,,,10YR,4.5,4
27442,6193,-28.655722,-57.432222,0,20,10YR 4/2,NA,7.17,2.97,NA,0.79,5.21,27.5,10YR,4,2,NA,,
27443,6193,-28.655722,-57.432222,20,54,10YR 5/3,NA,9.66,4.66,NA,0.29,5.48,35.8,10YR,5,3,NA,,
27446,6194,-29.284444,-58.143056,0,18,10YR 3/2,NA,11.11,4.47,NA,0.67,5.68,16.1,10YR,3,2,NA,,
27447,6194,-29.284444,-58.143056,18,40,10YR 4/2,NA,6.01,1.93,NA,0.34,5.63,10.9,10YR,4,2,NA,,
27448,6194,-29.284444,-58.143056,40,80,10YR 7/5,NA,3.83,0.71,NA,0.09,5.42,2.5,10YR,7,5,NA,,
27450,6195,-33.810742,-61.977406,0,8,10YR3/3,10YR7/1,22.9,NA,44,1.56,8.2,16.7,10YR,3,3,10YR,7,1
27451,6195,-33.810742,-61.977406,8,18,10YR3/2,NA,23.3,NA,43,1.4,8.5,18.5,10YR,3,2,NA,,
27452,6195,-33.810742,-61.977406,18,34,10YR3/4,NA,26.4,NA,31,0.31,9.4,9.8,10YR,3,4,NA,,
27453,6195,-33.810742,-61.977406,34,53,10YR3/2,NA,20,NA,37,0.36,9.6,16.6,10YR,3,2,NA,,
27458,6196,-33.789681,-61.962306,0,17,10YR 3/1.5,NA,19.8,16,81,1.5,5.9,22.2,10YR,3,1.5,NA,,
27459,6196,-33.789681,-61.962306,17,27,10YR 3/1,NA,19,15.2,80,1.28,5.9,21.2,10YR,3,1,NA,,
27460,6196,-33.789681,-61.962306,27,48,10YR 3/4,NA,19.3,16.1,83,0.67,6.2,23.4,10YR,3,4,NA,,
27461,6196,-33.789681,-61.962306,48,105,7.5YR 4/3,NA,16.7,14.6,87,0.3,6.5,15.9,7.5YR,4,3,NA,,
27463,6197,-28.727222,-57.486111,0,20,10YR 7/2,NA,10.58,6.16,NA,1.27,5.48,30.6,10YR,7,2,NA,,
27464,6197,-28.727222,-57.486111,20,36,10YR 7/2,NA,10.42,5.74,NA,0.47,5.7,30.7,10YR,7,2,NA,,
27465,6197,-28.727222,-57.486111,36,54,10YR 5/3,NA,15.34,8.5,NA,0.37,5.79,45.2,10YR,5,3,NA,,
27469,6198,-33.808383,-61.788539,0,13,10YR 1.5/2,NA,26.8,20,75,2.67,5.8,27.4,10YR,1.5,2,NA,,
27470,6198,-33.808383,-61.788539,13,24,10YR 3/1,NA,23.5,19.3,82,1.85,5.9,25.9,10YR,3,1,NA,,
27471,6198,-33.808383,-61.788539,24,36,10YR 2.5/4,NA,21,17,81,0.86,6.1,27.4,10YR,2.5,4,NA,,
27472,6198,-33.808383,-61.788539,36,72,10YR 3/4,NA,23.8,20.1,84,0.53,6.3,28.9,10YR,3,4,NA,,
27476,6199,-28.871944,-58.068333,0,19,10YR 4/2,NA,17.08,7.72,NA,1.28,5.88,25,10YR,4,2,NA,,
27477,6199,-28.871944,-58.068333,19,38,10YR 3/1,NA,20.89,12.57,NA,0.74,6.47,32.7,10YR,3,1,NA,,
27478,6199,-28.871944,-58.068333,38,65,10YR 2/1,NA,24.23,16.95,NA,0.56,7.61,39.5,10YR,2,1,NA,,
27481,6200,-33.730161,-61.726031,0,16,10YR2/2,NA,23,18.6,81,2.12,5.8,24.5,10YR,2,2,NA,,
27482,6200,-33.730161,-61.726031,16,24,10YR3/1,NA,20.6,17.3,84,1.36,5.9,28.1,10YR,3,1,NA,,
27483,6200,-33.730161,-61.726031,24,33,10YR3/2,NA,18.2,15.6,86,0.8,6,30.4,10YR,3,2,NA,,
27484,6200,-33.730161,-61.726031,33,53,10YR3/4,NA,20.2,18.2,90,0.59,6.2,33.3,10YR,3,4,NA,,
27492,6201,-33.825542,-61.553997,0,25,10YR3/1,10YR6/1.5,19.9,17.3,87,2.07,6.1,20.9,10YR,3,1,10YR,6,1.5
27493,6201,-33.825542,-61.553997,25,41,10YR3/2,NA,16.5,14.3,87,0.64,6.4,20.8,10YR,3,2,NA,,
27494,6201,-33.825542,-61.553997,41,58,10YR3/3.5,NA,21.2,19.1,90,0.48,6.6,28.6,10YR,3,3.5,NA,,
27522,6202,-33.757378,-61.703425,0,15,10YR3.5/2,10YR5/2,19.3,15.8,82,1.66,5.9,18.8,10YR,3.5,2,10YR,5,2
27523,6202,-33.757378,-61.703425,15,28,10YR2.5/2,10YR6/2,19.1,16.5,86,0.6,5.9,18.6,10YR,2.5,2,10YR,6,2
27524,6202,-33.757378,-61.703425,28,38,10YR3/1.5,NA,19,17.2,91,0.86,6.1,21.6,10YR,3,1.5,NA,,
27525,6202,-33.757378,-61.703425,38,63,10YR3/4,NA,19.3,17.6,91,0.5,6.4,23.8,10YR,3,4,NA,,
27498,6203,-29.270611,-57.645083,0,24,10YR 3/3,NA,14.12,7.56,NA,1.22,5.68,36,10YR,3,3,NA,,
27499,6203,-29.270611,-57.645083,24,35,10YR 3/2,NA,18.46,12.7,NA,0.64,6.1,38.1,10YR,3,2,NA,,
27500,6203,-29.270611,-57.645083,35,59,10YR 2/2,NA,23.06,17.9,NA,0.52,6.85,41.2,10YR,2,2,NA,,
27508,6204,-29.023417,-58.45275,0,23,10YR 3/2,NA,12.34,8.64,NA,1.24,7.46,40.2,10YR,3,2,NA,,
27509,6204,-29.023417,-58.45275,23,52,10YR 2/1,NA,19.7,19.66,NA,0.39,9.46,44,10YR,2,1,NA,,
27503,6205,-33.866675,-61.857194,0,22,10YR3/2,10YR4/2,18,14.4,80,1.68,6.3,23.4,10YR,3,2,10YR,4,2
27504,6205,-33.866675,-61.857194,22,36,10YR3/2,10YR5/2,14.1,13.6,97,0.84,6.3,18.4,10YR,3,2,10YR,5,2
27505,6205,-33.866675,-61.857194,36,59,10YR3/3,10YR4/3,13.2,13.3,100,0.39,6.9,14,10YR,3,3,10YR,4,3
27512,6206,-29.085611,-57.655056,0,29,10YR 3/3,NA,15.15,8.51,NA,1.21,5.57,21,10YR,3,3,NA,,
27513,6206,-29.085611,-57.655056,29,43,10YR 3/2,NA,20.8,15.32,NA,0.59,6.18,30.3,10YR,3,2,NA,,
27514,6206,-29.085611,-57.655056,43,65,10YR 2/2,NA,26.47,20.63,NA,0.59,6.69,44.9,10YR,2,2,NA,,
27517,6207,-29.044167,-58.487222,0,23,10YR 3/1,NA,8.95,6.11,NA,1.02,6,21.7,10YR,3,1,NA,,
27518,6207,-29.044167,-58.487222,23,39,10YR 2/1,NA,18.59,15.75,NA,0.75,6.72,35.2,10YR,2,1,NA,,
27519,6207,-29.044167,-58.487222,39,65,10YR 3/1,NA,18.03,17.43,NA,0.66,7.82,35.6,10YR,3,1,NA,,
27548,6208,-28.763056,-58.121111,0,30,10YR 4/3,NA,4.73,2.57,NA,0.48,6,14.1,10YR,4,3,NA,,
27549,6208,-28.763056,-58.121111,30,53,10YR 4/1,NA,9.74,6.14,NA,0.32,5.92,30.7,10YR,4,1,NA,,
27528,6209,-33.845478,-61.934564,0,12,10YR2/2,NA,21.3,18.1,85,1.82,5.6,22.1,10YR,2,2,NA,,
27529,6209,-33.845478,-61.934564,12,27,10YR2/2,NA,21.5,17.9,83,1.69,5.9,19.4,10YR,2,2,NA,,
27530,6209,-33.845478,-61.934564,27,40,10YR3/3,NA,20.1,17.3,86,1.18,6,24.9,10YR,3,3,NA,,
27531,6209,-33.845478,-61.934564,40,54,10YR3/4,NA,21.2,18.7,88,0.69,6.4,28.1,10YR,3,4,NA,,
27535,6210,-33.714225,-61.579839,0,17,10YR3/1,NA,18.7,15.3,82,1.32,5.9,22.3,10YR,3,1,NA,,
27536,6210,-33.714225,-61.579839,17,26,10YR3/2,NA,19.2,16,83,0.93,6.1,26.8,10YR,3,2,NA,,
27537,6210,-33.714225,-61.579839,26,36,10YR3/2.5,NA,19.1,16.1,84,0.63,6.2,30.2,10YR,3,2.5,NA,,
27538,6210,-33.714225,-61.579839,36,62,10YR3/4,NA,21.8,18.9,87,0.56,6.3,34.3,10YR,3,4,NA,,
27542,6211,-33.812806,-61.896689,0,17,10YR2/2,NA,NA,NA,NA,NA,NA,NA,10YR,2,2,NA,,
27543,6211,-33.812806,-61.896689,17,26,10YR2/2,NA,NA,NA,NA,NA,NA,NA,10YR,2,2,NA,,
27544,6211,-33.812806,-61.896689,26,36,10YR3/2,NA,NA,NA,NA,NA,NA,NA,10YR,3,2,NA,,
27545,6211,-33.812806,-61.896689,36,63,10YR3/4,NA,NA,NA,NA,NA,NA,NA,10YR,3,4,NA,,
27553,6212,-28.626111,-57.418889,0,14,10YR 7/2,NA,8.35,2.5,NA,1.42,5.8,17.8,10YR,7,2,NA,,
27554,6212,-28.626111,-57.418889,14,30,10YR 5/3,NA,10.01,3.82,NA,0.47,5.95,26.2,10YR,5,3,NA,,
27555,6212,-28.626111,-57.418889,30,52,10YR 4/2,NA,14.99,8.54,NA,0.43,5.54,37.6,10YR,4,2,NA,,
27558,6213,-29.231611,-58.110556,0,15,10YR 2.5/2,NA,9.81,4.13,NA,1.55,5.31,15.92,10YR,2.5,2,NA,,
27559,6213,-29.231611,-58.110556,15,39,10YR 3/1.5,NA,7.4,3.4,NA,0.5,5.71,19.04,10YR,3,1.5,NA,,
27560,6213,-29.231611,-58.110556,39,62,10YR 3.5/2,NA,8.15,4.15,NA,0.31,5.86,21.13,10YR,3.5,2,NA,,
27562,6214,-33.917311,-61.880925,0,17,10YR 3/3,10YR 4/2,20,18.7,82,2.27,5.9,22.2,10YR,3,3,10YR,4,2
27563,6214,-33.917311,-61.880925,17,28,10YR 3/2,10YR 4/2,19.6,18.1,92,1.24,6.2,20.6,10YR,3,2,10YR,4,2
27564,6214,-33.917311,-61.880925,28,41,10YR 4/3,10YR 5/2,17.9,16.8,94,0.74,6.4,21.7,10YR,4,3,10YR,5,2
27565,6214,-33.917311,-61.880925,41,60,10YR 4/4,10YR 5/3,17.2,17.4,100,0.53,6.6,21.5,10YR,4,4,10YR,5,3
27568,6215,-28.741333,-57.475361,0,18,10YR 6/3,NA,9.96,3.6,NA,1.31,5.31,23.9,10YR,6,3,NA,,
27569,6215,-28.741333,-57.475361,18,39,10YR 5/3,NA,10.09,3.81,NA,0.44,5.68,28,10YR,5,3,NA,,
27570,6215,-28.741333,-57.475361,39,59,10YR 4/3,NA,18,10.28,NA,0.4,5.95,44.7,10YR,4,3,NA,,
27573,6216,-28.893806,-57.578306,0,29,10YR 4/3,NA,9.67,3.47,NA,0.85,5.74,18.7,10YR,4,3,NA,,
27574,6216,-28.893806,-57.578306,29,40,10YR 3/3,NA,17.31,10.43,NA,0.6,6.48,35.3,10YR,3,3,NA,,
27575,6216,-28.893806,-57.578306,40,NA,10YR 3/2,NA,20.18,16.82,NA,0.29,8.14,33.8,10YR,3,2,NA,,
27576,6217,-33.936897,-61.917244,0,19,10YR2/2,10YR5/2,19.8,19.5,98,1.52,6.2,22.9,10YR,2,2,10YR,5,2
27577,6217,-33.936897,-61.917244,19,31,10YR3/3,NA,18.1,17.8,98,0.55,6.7,25,10YR,3,3,NA,,
27578,6217,-33.936897,-61.917244,31,56,NA,"7,5YR4/2",16.1,16.1,100,0.35,6.7,20.1,NA,,,"7,5YR",4,2
27579,6218,-29.384306,-57.65209,0,17,7.5YR 3.5/4,NA,3.113,1.113,35.7,0.71,4.33,4.05,7.5YR,3.5,4,NA,,
27580,6218,-29.384306,-57.65209,17,NA,7.5YR 3/4,NA,3.563,0.853,29.9,0.35,4.22,6.1,7.5YR,3,4,NA,,
27583,6219,-28.607233,-57.306894,0,19,10YR 4/2,10YR 6.5/2,12.8,13.29,100,1.01,5.3,18.8,10YR,4,2,10YR,6.5,2
27584,6219,-28.607233,-57.306894,19,30,10YR 3.5/2,10YR 6/2,13.7,14.89,100,0.69,5.7,20.4,10YR,3.5,2,10YR,6,2
27585,6219,-28.607233,-57.306894,30,48,10YR 3/1,10YR 4/2,22.7,28.45,100,0.55,5.7,33.4,10YR,3,1,10YR,4,2
27586,6219,-28.607233,-57.306894,48,68,10YR 3/1,10YR 3.5/2,25,32.06,100,0.35,6.4,41.3,10YR,3,1,10YR,3.5,2
27588,6220,-29.556389,-57.63,0,33,10YR 3.5/2,NA,12.84,7.76,NA,1.13,5.88,26,10YR,3.5,2,NA,,
27589,6220,-29.556389,-57.63,33,68,10YR 2/1,NA,21.55,16.47,NA,0.53,6.67,45.8,10YR,2,1,NA,,
27592,6221,-33.758678,-61.705789,0,13,10YR3/1.5,10YR6/2,22.2,16.6,75,2.09,5.9,25,10YR,3,1.5,10YR,6,2
27593,6221,-33.758678,-61.705789,13,21,10YR3/1.5,10YR6/2,21.2,15.7,74,1.86,5.8,24,10YR,3,1.5,10YR,6,2
27594,6221,-33.758678,-61.705789,21,30,10YR3/3,10YR7.5/2,14.1,11.4,81,0.57,6.4,16,10YR,3,3,10YR,7.5,2
27595,6221,-33.758678,-61.705789,30,62,10YR3/3,10YR5/3,22.7,20.7,91,0.61,7.4,26,10YR,3,3,10YR,5,3
27601,6222,-29.075278,-58.43,0,10,10YR 3/2,NA,19.84,13.8,NA,1.93,5.86,34.6,10YR,3,2,NA,,
27602,6222,-29.075278,-58.43,10,23,10YR 2/1,NA,19.26,16.02,NA,0.73,7.01,38.1,10YR,2,1,NA,,
27603,6222,-29.075278,-58.43,23,50,10YR 3/1,NA,19.74,18.26,NA,0.76,7.92,45.1,10YR,3,1,NA,,
27604,6222,-29.075278,-58.43,50,65,10YR 4/2,NA,17.67,17.31,NA,0.35,8.77,44,10YR,4,2,NA,,
27606,6223,-29.374583,-57.623139,0,30,10YR 3/3,NA,8.78,4.26,NA,0.64,5.47,16.9,10YR,3,3,NA,,
27607,6223,-29.374583,-57.623139,30,48,10YR 3/2,NA,19.63,11.51,NA,0.53,5.83,29.9,10YR,3,2,NA,,
27608,6223,-29.374583,-57.623139,48,67,10YR 4/4,NA,17.28,11.96,NA,0.27,6.15,30.3,10YR,4,4,NA,,
27611,6224,-28.926667,-57.291111,0,40,10YR 2/1,NA,13.02,9.54,NA,0.85,6.02,18.3,10YR,2,1,NA,,
27612,6224,-28.926667,-57.291111,40,56,10YR 2.5/1,NA,17.09,11.73,NA,0.5,5.93,22.5,10YR,2.5,1,NA,,
27616,6225,-28.660278,-57.528056,0,36,10YR 5/3,NA,4.75,1.27,NA,0.43,5.7,13.5,10YR,5,3,NA,,
27617,6225,-28.660278,-57.528056,36,50,10YR 3/2,NA,16.05,4.57,NA,0.6,6.2,40.5,10YR,3,2,NA,,
27618,6225,-28.660278,-57.528056,50,78,10YR 5/2,NA,16.91,9.99,NA,0.3,6.35,38.4,10YR,5,2,NA,,
27620,6226,-29.445861,-57.751111,0,18,10YR 4/3,NA,9.24,2.56,NA,0.48,5.71,10.7,10YR,4,3,NA,,
27621,6226,-29.445861,-57.751111,18,38,10YR 4/3,NA,7.8,2.32,NA,0.2,5.72,11.6,10YR,4,3,NA,,
27622,6226,-29.445861,-57.751111,38,61,10YR 4/2,NA,20.28,12.4,NA,0.26,6.23,33.1,10YR,4,2,NA,,
27630,6227,-33.788436,-61.737033,0,20,10YR4/2,NA,20.4,15.7,77,1.52,5.7,23.5,10YR,4,2,NA,,
27631,6227,-33.788436,-61.737033,20,30,10YR3/1,NA,19.3,16,83,0.96,5.9,26.1,10YR,3,1,NA,,
27632,6227,-33.788436,-61.737033,30,56,10YR3/4,NA,18.6,15.7,84,0.54,6.1,26.6,10YR,3,4,NA,,
27635,6228,-29.276389000000002,-58.118889,0,15,10YR 3.5/4,NA,12.28,4.56,NA,1.65,5.59,13.3,10YR,3.5,4,NA,,
27636,6228,-29.276389000000002,-58.118889,15,30,10YR 3.5/4,NA,9.04,3.6,NA,0.96,5.21,19.4,10YR,3.5,4,NA,,
27637,6228,-29.276389000000002,-58.118889,30,53,10YR 4/3.5,NA,10.93,1.89,NA,0.79,4.85,21.4,10YR,4,3.5,NA,,
27640,6229,-28.650556,-57.508333,0,40,10YR 7/3,NA,6.19,1.27,NA,0.73,5.33,11.4,10YR,7,3,NA,,
27641,6229,-28.650556,-57.508333,40,56,10YR 5/3,NA,13.85,4.37,NA,0.4,6.25,39.5,10YR,5,3,NA,,
27644,6230,-33.660781,-61.6987,0,21,10YR2.5/1,10YR5/2,20.6,17.6,85,1.76,5.8,21.7,10YR,2.5,1,10YR,5,2
27645,6230,-33.660781,-61.6987,21,31,10YR2/2,NA,22,18.7,85,1.53,5.9,23.2,10YR,2,2,NA,,
27646,6230,-33.660781,-61.6987,31,48,10YR3/2.5,NA,22,18.7,85,0.79,6,27.7,10YR,3,2.5,NA,,
27647,6230,-33.660781,-61.6987,48,64,10YR3/3.5,NA,23.8,20.2,86,0.57,6.2,30.8,10YR,3,3.5,NA,,
27651,6231,-33.773061,-61.713331,0,22,10YR3/1,NA,18.1,14.5,80,1.65,5.4,18.5,10YR,3,1,NA,,
27652,6231,-33.773061,-61.713331,22,36,10YR3/3,10YR6/3,11.8,10.2,86,0.48,6.3,11.5,10YR,3,3,10YR,6,3
27653,6231,-33.773061,-61.713331,36,58,10YR3/3,NA,25.8,25,97,0.43,8.6,25.5,10YR,3,3,NA,,
27658,6232,-29.430815,-57.680609,0,20,10YR 5/3,NA,28.76,21.88,NA,0.63,5.24,16.9,10YR,5,3,NA,,
27659,6232,-29.430815,-57.680609,20,40,10YR 5/3,NA,9.92,2.24,NA,0.28,5.71,17.1,10YR,5,3,NA,,
27660,6232,-29.430815,-57.680609,40,61,10YR 4/3,NA,25.93,11.69,NA,0.43,5.88,39.8,10YR,4,3,NA,,
27663,6233,-29.271944,-58.129722,0,21,10YR 2.5/1,NA,10.9,6.1,NA,1.36,5.86,16.2,10YR,2.5,1,NA,,
27664,6233,-29.271944,-58.129722,21,37,10YR 2/1,NA,9.89,6.29,NA,1.07,6.38,17.3,10YR,2,1,NA,,
27665,6233,-29.271944,-58.129722,37,55,10YR 3/1.5,NA,16.13,13.01,NA,0.5,7.81,29.8,10YR,3,1.5,NA,,
27668,6234,-33.827314,-61.556553,0,18,10YR3/1,NA,17.4,14.2,82,1.64,5.7,20.2,10YR,3,1,NA,,
27669,6234,-33.827314,-61.556553,18,31,10YR3/3,10YR6.5/2,10.4,9.4,90,0.44,6.7,10.6,10YR,3,3,10YR,6.5,2
27670,6234,-33.827314,-61.556553,31,56,10YR3/3.5,NA,24.3,NA,NA,0.2,9.1,15.9,10YR,3,3.5,NA,,
27675,6235,-29.301778,-57.917861,0,13,10YR 3/3,NA,18.35,7.31,NA,1.69,5.75,19.9,10YR,3,3,NA,,
27676,6235,-29.301778,-57.917861,13,32,10YR 3/2,NA,22.71,9.43,NA,1.63,5.97,36.6,10YR,3,2,NA,,
27677,6235,-29.301778,-57.917861,32,48,10YR 4/4,NA,29.17,13.41,NA,0.66,6.16,55.3,10YR,4,4,NA,,
27678,6235,-29.301778,-57.917861,48,NA,10YR 3/4,NA,28.46,14.58,NA,0.22,6.45,42.8,10YR,3,4,NA,,
27679,6236,-33.972358,-62.4607,0,24,10YR3/2,NA,9.1,5.4,92,0.91,7,9.8,10YR,3,2,NA,,
27680,6236,-33.972358,-62.4607,24,36,10YR4/2,NA,8.1,11.3,100,0.22,8.4,8.5,10YR,4,2,NA,,
27681,6236,-33.972358,-62.4607,36,74,"7,5YR3/2",NA,20.8,NA,NA,0.28,9.6,24.8,"7,5YR",3,2,NA,,
27683,6237,-28.659789,-57.310603,0,11,10YR 4.5/2,NA,10.9,6.53,59,1.8,4.9,19.6,10YR,4.5,2,NA,,
27684,6237,-28.659789,-57.310603,11,28,10YR 5/2,NA,10.1,6.63,65,1.29,4.9,18.8,10YR,5,2,NA,,
27685,6237,-28.659789,-57.310603,28,43,10YR 5/2.5,NA,11.6,8.21,70,0.56,4.9,23.5,10YR,5,2.5,NA,,
27686,6237,-28.659789,-57.310603,43,65,10YR 5/2,NA,16.7,11.64,69,0.37,5.2,33,10YR,5,2,NA,,
27689,6238,-28.936167,-57.996611,0,26,10YR 3/2,NA,14.38,7.98,NA,1.24,6.16,32.2,10YR,3,2,NA,,
27690,6238,-28.936167,-57.996611,26,48,10YR 2/2,NA,14.32,8.88,NA,1.05,6.6,38.8,10YR,2,2,NA,,
27691,6238,-28.936167,-57.996611,48,83,10YR 2/1,NA,12.53,9.49,NA,0.61,7.71,43,10YR,2,1,NA,,
27702,6239,-29.2725,-58.103056,0,23,NA,10YR 5/3.5,5.74,0.86,NA,0.41,5.52,9.2,NA,,,10YR,5,3.5
27703,6239,-29.2725,-58.103056,23,55,NA,10YR 3/2,22.81,10.81,NA,0.64,5.45,41.5,NA,,,10YR,3,2
27693,6240,-33.960044,-62.393633,0,19,10YR3/2,NA,12.2,11.4,93,1.12,7.1,14.7,10YR,3,2,NA,,
27694,6240,-33.960044,-62.393633,19,30,10YR4/2,NA,10.1,9.3,92,0.4,7.5,11.8,10YR,4,2,NA,,
27695,6240,-33.960044,-62.393633,30,40,10YR4/3,NA,7.3,7,96,0.16,7.6,5.4,10YR,4,3,NA,,
27696,6240,-33.960044,-62.393633,40,80,"7,5YR3.5/2",NA,22.3,NA,NA,0.09,8.5,6.7,"7,5YR",3.5,2,NA,,
27698,6241,-33.754086,-62.226289,0,23,10YR 3/4,NA,15.1,13.5,90,1.6,7.3,20.8,10YR,3,4,NA,,
27699,6241,-33.754086,-62.226289,23,37,7.5YR 4/2,NA,9.3,9.5,100,0.49,7.9,15.6,7.5YR,4,2,NA,,
27700,6241,-33.754086,-62.226289,37,60,7.5YR 4/4,NA,20.9,23.2,100,0.5,8.6,36.9,7.5YR,4,4,NA,,
28298,6242,NA,NA,0,19,10YR4/2,10YR6/1,10,12.5,100,1.24,8.2,12.6,10YR,4,2,10YR,6,1
28299,6242,NA,NA,19,41,10YR3/2,NA,20.8,NA,NA,0.57,8.9,27.5,10YR,3,2,NA,,
28300,6242,NA,NA,41,66,10YR4/3,NA,20.2,NA,NA,0.02,9.9,25.2,10YR,4,3,NA,,
27706,6243,-33.898025,-62.062739,0,21,10YR3/1,NA,14.1,12.1,86,1.29,6.7,17.8,10YR,3,1,NA,,
27707,6243,-33.898025,-62.062739,21,46,"7,5YR4/4",NA,15.2,13.7,90,0.77,7,24.4,"7,5YR",4,4,NA,,
27708,6243,-33.898025,-62.062739,46,74,"7,5YR4/4",NA,13,12.6,97,0.39,7.3,18.6,"7,5YR",4,4,NA,,
27710,6244,-29.038293,-58.326587,0,8,10YR 2.5/1,10YR 3/2,14.6,11,75,1.99,4.9,16.2,10YR,2.5,1,10YR,3,2
27711,6244,-29.038293,-58.326587,8,20,10YR 2/1,10YR 3/1,17.2,11.4,66,1.13,5.1,17.4,10YR,2,1,10YR,3,1
27712,6244,-29.038293,-58.326587,20,33,10YR 2/1,10YR 3/1,16.6,12.3,74,1.03,5.4,18.2,10YR,2,1,10YR,3,1
27713,6244,-29.038293,-58.326587,33,NA,10YR 5/3,NA,30.2,27,89,0.81,6.4,34.2,10YR,5,3,NA,,
27714,6245,-33.868058,-62.022381,0,22,10YR3/2,NA,12.5,11.2,90,1.25,6.9,20.6,10YR,3,2,NA,,
27715,6245,-33.868058,-62.022381,22,47,"7,5YR4/4",NA,15,13.9,93,0.62,7.3,25.2,"7,5YR",4,4,NA,,
27716,6245,-33.868058,-62.022381,47,73,"7,5YR4/4",NA,13.4,12.9,96,0.25,7.3,21.6,"7,5YR",4,4,NA,,
27718,6246,-33.940886,-62.094244,0,20,"7,5YR3/2",NA,11,10.2,93,1.14,NA,14.5,"7,5YR",3,2,NA,,
